chr	start	end	name	score	strand	thickStart	thickEnd	itemRgb	blockCount	blockSizes	blockStarts	logFC	p_value
chr15	22976420	22976469	1194546:SINE:AluSx	0	-	22976420	22976469	0	1	50	0	0.225936849216121	0.764069531768861
chr15	26850977	26851026	1197323:SINE:AluSx	0	-	26850977	26851026	0	1	50	0	-0.749236647222776	0.362410552251556
chr15	28665227	28665276	1198345:SINE:AluSx	0	-	28665227	28665276	0	1	50	0	2.14006616349627	0.211717011347733
chr15	30488164	30488213	1199586:SINE:AluY	0	-	30488164	30488213	0	1	50	0	-3.04452244399448	0.197911207857089
chr15	32405537	32405586	1200788:SINE:AluY	0	-	32405537	32405586	0	1	50	0	-3.12299405316492	0.209156431977703
chr15	32406774	32406823	1200790:SINE:AluSx	0	-	32406774	32406823	0	1	50	0	-3.72569342723665	0.225406406993571
chr15	34342858	34342907	1202035:SINE:AluSx	0	-	34342858	34342907	0	1	50	0	1.6102566300878e-10	0.999999730973442
chr15	34387452	34387745	1202063:SINE:AluY	0	-	34387452	34387745	0	1	294	0	0.888082011239646	0.14180703040934
chr15	34533673	34533966	1202140:SINE:AluY	0	-	34533673	34533966	0	1	294	0	0.888082011239646	0.139783998596677
chr15	34991249	34991298	1202455:SINE:AluSx	0	-	34991249	34991298	0	1	50	0	-3.57794789340665	0.313104848012959
chr15	38647458	38647507	1204601:SINE:AluJb	0	-	38647458	38647507	0	1	50	0	1.37392306766725	0.259245368395402
chr1	179388859	179388908	120461:SINE:AluSx	0	-	179388859	179388908	0	1	50	0	-0.223143551314209	0.741336580648394
chr1	15814987	15815036	12051:SINE:AluSx	0	-	15814987	15815036	0	1	50	0	-3.00568260440716	0.313580819818799
chr15	40221670	40221719	1205589:SINE:AluJb	0	-	40221670	40221719	0	1	50	0	-0.693147180550579	0.435259994374782
chr15	40484958	40485007	1205742:SINE:AluY	0	-	40484958	40485007	0	1	50	0	-0.904456274227152	0.727606000713671
chr15	41091813	41091862	1206307:SINE:AluSx	0	-	41091813	41091862	0	1	50	0	-1.09861228917849	0.409122063998827
chr15	42415952	42416001	1207548:SINE:AluSx	0	-	42415952	42416001	0	1	50	0	-0.0256424306133373	0.988550371501698
chr15	42723833	42724032	1207887:SINE:AluSx	0	-	42723833	42724032	0	1	200	0	3.9889840445779	0.207245684184847
chr15	43443028	43443077	1208447:SINE:AluSx	0	-	43443028	43443077	0	1	50	0	2.42774823594805	0.365752006332755
chr15	44463419	44463468	1209368:SINE:AluSx	0	-	44463419	44463468	0	1	50	0	0.916290731713129	0.077289288083343
chr15	44535300	44535349	1209448:SINE:AluJb	0	-	44535300	44535349	0	1	50	0	0.870828357797398	0.749838847323173
chr15	44571549	44571598	1209486:SINE:AluY	0	-	44571549	44571598	0	1	50	0	-0.287682072723628	0.707375395812222
chr15	45590666	45590715	1210374:SINE:AluSx	0	-	45590666	45590715	0	1	50	0	-1.34436466793496	0.0110301538322629
chr1	180517839	180517888	121326:SINE:AluSx	0	-	180517839	180517888	0	1	50	0	-1.60943791391813	0.318465778501576
chr15	50668663	50668712	1213468:SINE:AluSx	0	-	50668663	50668712	0	1	50	0	-22.4011973816599	0.00889477815540552
chr1	15895841	15895890	12154:SINE:AluSx	0	-	15895841	15895890	0	1	50	0	-1.09861228917849	0.409122063998827
chr15	55317374	55317523	1216677:SINE:AluSx	0	-	55317374	55317523	0	1	150	0	-1.80225273609535	0.605799015311397
chr15	55317574	55317623	1216677:SINE:AluSx	0	-	55317574	55317623	0	1	50	0	-1.65632149833295	0.532594363819744
chr15	55392373	55392422	1216733:SINE:AluSx	0	-	55392373	55392422	0	1	50	0	-6.27664349488095	0.0317480949588362
chr15	55646483	55646532	1216966:SINE:AluY	0	-	55646483	55646532	0	1	50	0	1.50407739991294	0.15267342902238
chr15	58864091	58864140	1219350:SINE:AluSx	0	-	58864091	58864140	0	1	50	0	-2.07944154167047	0.0174517396999678
chr15	60502107	60502156	1220695:SINE:AluSx	0	-	60502107	60502156	0	1	50	0	-2.87073578337931	0.355991976869732
chr15	62460422	62460471	1221966:SINE:AluSx	0	-	62460422	62460471	0	1	50	0	-2.63484679707891	0.194798963014647
chr15	63927883	63927932	1223142:SINE:AluJb	0	-	63927883	63927932	0	1	50	0	-0.783358560280243	0.0142234821623919
chr15	65545657	65545706	1224703:SINE:AluY	0	-	65545657	65545706	0	1	50	0	-0.223143552087724	0.902101187114023
chr15	66337441	66337490	1225372:SINE:AluSx	0	-	66337441	66337490	0	1	50	0	-1.60943791594132	0.375235657404869
chr15	66378981	66379030	1225425:SINE:AluJb	0	-	66378981	66379030	0	1	50	0	-0.609377297494486	0.810500355297584
chr15	66490289	66490388	1225547:SINE:MIRc	0	-	66490289	66490388	0	1	100	0	2.40651600956186	0.20089868340555
chr1	182326278	182326327	122642:SINE:AluSx	0	-	182326278	182326327	0	1	50	0	-0.88040128804925	0.388242600233129
chr15	68148587	68148636	1226994:SINE:AluSx	0	-	68148587	68148636	0	1	50	0	-1.10434295328065	0.492279099798831
chr15	68723657	68723706	1227499:SINE:AluSx	0	-	68723657	68723706	0	1	50	0	-1.43508453156974	0.335389046852192
chr15	70614911	70614960	1229165:SINE:AluSx	0	-	70614911	70614960	0	1	50	0	-1.5404450384338	0.35745590006516
chr15	75642792	75642841	1233357:SINE:AluSx	0	-	75642792	75642841	0	1	50	0	-0.82098055206983	0.737867109344554
chr15	78025731	78025780	1234977:SINE:AluY	0	-	78025731	78025780	0	1	50	0	-0.322773392263051	0.89271844514411
chr15	78373256	78373305	1235273:SINE:AluSx	0	-	78373256	78373305	0	1	50	0	-1.89417446758426	0.342936254297109
chr15	78503566	78503615	1235417:SINE:AluSx	0	-	78503566	78503615	0	1	50	0	0.405465108466886	0.624379206107207
chr15	78865991	78866040	1235740:SINE:AluY	0	-	78865991	78866040	0	1	50	0	-1.54044504530391	0.423343199181053
chr15	81864079	81864128	1238155:SINE:AluY	0	-	81864079	81864128	0	1	50	0	-1.38629436210067	0.353079968112576
chr15	81912864	81912913	1238186:SINE:AluSx	0	-	81912864	81912913	0	1	50	0	-1.38629436111052	0.167111835739418
chr15	83001081	83001130	1238963:SINE:AluSx	0	-	83001081	83001130	0	1	50	0	19.5214609178153	0.0429177462288813
chr15	89228029	89228078	1243501:SINE:AluSx	0	-	89228029	89228078	0	1	50	0	-0.223143550324068	0.74286441090021
chr15	90161920	90161969	1244336:SINE:AluSx	0	-	90161920	90161969	0	1	50	0	-0.64250344774119	0.703939229024395
chr15	91009592	91009641	1245200:SINE:AluSx	0	-	91009592	91009641	0	1	50	0	-1.01523067972906	0.67618608976376
chr15	91539922	91539971	1245660:SINE:AluSx	0	-	91539922	91539971	0	1	50	0	0.405465107947139	0.513057648216322
chr1	185070790	185070839	124709:SINE:AluY	0	-	185070790	185070839	0	1	50	0	-21.0073331852273	0.0150273580857878
chr15	98008620	98008669	1249717:SINE:AluJb	0	-	98008620	98008669	0	1	50	0	0.287682072451298	0.59845782002934
chr15	99238116	99238165	1250519:SINE:AluSx	0	-	99238116	99238165	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	185494714	185494763	125055:SINE:AluSx	0	-	185494714	185494763	0	1	50	0	-1.79175946921869	0.105906012321233
chr16	37218	37267	1252251:SINE:AluSx	0	-	37218	37267	0	1	50	0	-2.89037176364788	0.205760106927806
chr16	127298	127347	1252294:SINE:AluJb	0	-	127298	127347	0	1	50	0	-1.20397280747443	0.49655404676179
chr16	388933	388982	1252468:SINE:AluSx	0	-	388933	388982	0	1	50	0	-0.69314718039892	0.412717579081205
chr16	525143	525192	1252622:SINE:AluJb	0	-	525143	525192	0	1	50	0	-0.658055860748675	0.781431884514697
chr16	588016	588065	1252639:SINE:AluSx	0	-	588016	588065	0	1	50	0	-1.87180217690159	0.488677294734025
chr16	1453212	1453261	1253016:SINE:AluSx	0	-	1453212	1453261	0	1	50	0	0.949080554697145	0.725013004438041
chr16	1471822	1471871	1253022:SINE:MIR	0	-	1471822	1471871	0	1	50	0	-1.19869574722509	0.618866089877817
chr16	1783961	1784010	1253182:SINE:AluY	0	-	1783961	1784010	0	1	50	0	1.38629436210067	0.329465065751179
chr16	1869277	1869326	1253252:SINE:AluSx	0	-	1869277	1869326	0	1	50	0	3.77658503453304	0.210808186753921
chr16	2098977	2099026	1253399:SINE:AluY	0	-	2098977	2099026	0	1	50	0	0.510825624728157	0.61822140108968
chr16	2218487	2218536	1253456:SINE:AluSx	0	-	2218487	2218536	0	1	50	0	4.12713438504509	0.00685510559236479
chr16	2681904	2681953	1253835:SINE:AluY	0	-	2681904	2681953	0	1	50	0	-0.426860243648657	0.88640142891683
chr16	3019044	3019093	1254068:SINE:AluY	0	-	3019044	3019093	0	1	50	0	1.79175946921869	0.060190805346145
chr16	4432442	4432491	1255299:SINE:AluSx	0	-	4432442	4432491	0	1	50	0	-0.510825623246243	0.481442688958869
chr16	4666097	4666146	1255541:SINE:AluY	0	-	4666097	4666146	0	1	50	0	-0.287682073441923	0.740829440108206
chr16	4812758	4812807	1255651:SINE:AluY	0	-	4812758	4812807	0	1	50	0	-2.56494935746154	0.287762431872445
chr16	7046760	7046809	1257796:SINE:AluSx	0	-	7046760	7046809	0	1	50	0	-5.91350300563827	0.0462571349877556
chr16	8007555	8007604	1258544:SINE:AluSx	0	-	8007555	8007604	0	1	50	0	-1.57818536892999	0.516696796320171
chr16	8795630	8795679	1259365:SINE:MIRc	0	-	8795630	8795679	0	1	50	0	-2.59266812698337	0.00660023523947317
chr16	11837468	11837667	1262401:SINE:AluSx	0	-	11837468	11837667	0	1	200	0	-1.20695343246407	0.150249589516077
chr16	14054368	14054417	1264666:SINE:AluSx	0	-	14054368	14054417	0	1	50	0	-0.693147180550579	0.435259994374782
chr16	14321332	14321381	1264864:SINE:AluY	0	-	14321332	14321381	0	1	50	0	-1.09861228917849	0.409122063998827
chr16	14840003	14840052	1265413:SINE:AluSx	0	-	14840003	14840052	0	1	50	0	0.65677953638907	0.780720287990041
chr16	14914911	14915060	1265484:SINE:AluSx	0	-	14914911	14915060	0	1	150	0	1.82253112789481	0.787766420722694
chr16	14916037	14916086	1265488:SINE:AluY	0	-	14916037	14916086	0	1	50	0	-0.691114659535022	0.216950202510491
chr16	14916137	14916186	1265488:SINE:AluY	0	-	14916137	14916186	0	1	50	0	-0.896243789688464	0.584389065830986
chr16	14916340	14916389	1265489:SINE:AluJb	0	-	14916340	14916389	0	1	50	0	0.813510852586916	0.617447624897229
chr16	14916440	14916489	1265489:SINE:AluJb	0	-	14916440	14916489	0	1	50	0	-0.937124818776997	0.618905653298071
chr16	14916711	14916904	1265490:SINE:AluJb	0	-	14916711	14916904	0	1	194	0	-0.483237667248466	0.181303971474346
chr16	15126048	15126146	1265674:SINE:AluSx	0	-	15126048	15126146	0	1	99	0	-3.79173683955365	0.210144075632793
chr16	15126817	15126916	1265676:SINE:AluY	0	-	15126817	15126916	0	1	100	0	1.10365008269811	0.329836346873153
chr16	16238497	16238546	1266961:SINE:AluSx	0	-	16238497	16238546	0	1	50	0	0.675128675057268	0.775271524149954
chr16	16313565	16313714	1267033:SINE:AluSx	0	-	16313565	16313714	0	1	150	0	1.25995207039879	0.209071018861041
chr16	16314688	16314737	1267038:SINE:AluY	0	-	16314688	16314737	0	1	50	0	-0.683415989812077	0.213194223827445
chr16	16314991	16315040	1267039:SINE:AluJb	0	-	16314991	16315040	0	1	50	0	0.820360194432493	0.615116851508427
chr16	16315091	16315140	1267039:SINE:AluJb	0	-	16315091	16315140	0	1	50	0	-0.937124818776997	0.618905653298071
chr16	16315362	16315555	1267040:SINE:AluJb	0	-	16315362	16315555	0	1	194	0	-0.483237667248466	0.181303971474346
chr16	16355024	16355073	1267068:SINE:AluJb	0	-	16355024	16355073	0	1	50	0	0.813510852586916	0.617447624897229
chr16	16355124	16355173	1267068:SINE:AluJb	0	-	16355124	16355173	0	1	50	0	-0.937124818776997	0.618905653298071
chr16	16355489	16355588	1267069:SINE:AluJb	0	-	16355489	16355588	0	1	100	0	-3.46573590458571	0.0287005543887644
chr16	16496834	16496883	1267217:SINE:AluSx	0	-	16496834	16496883	0	1	50	0	-3.36729582999157	0.0469985337492068
chr16	17597419	17597468	1268414:SINE:AluJb	0	-	17597419	17597468	0	1	50	0	-1.65140211153849	0.0911890731521624
chr16	18335966	18336015	1269103:SINE:AluY	0	-	18335966	18336015	0	1	50	0	0.39272608234916	0.623610941384536
chr16	18375310	18375408	1269125:SINE:AluSx	0	-	18375310	18375408	0	1	99	0	-4.66343909411207	0.146120859542496
chr16	18375459	18375508	1269125:SINE:AluSx	0	-	18375459	18375508	0	1	50	0	1.50023861318377	0.299065330677154
chr16	19095627	19095676	1269809:SINE:AluSx	0	-	19095627	19095676	0	1	50	0	-2.00533356952611	0.445636219082432
chr16	19699242	19699334	1270525:SINE:MIRb	0	-	19699242	19699334	0	1	93	0	-1.2443240998495	0.644830864564287
chr16	19722874	19722923	1270544:SINE:AluSx	0	-	19722874	19722923	0	1	50	0	-0.693147180832164	0.413134770907948
chr16	21056008	21056057	1271834:SINE:AluJb	0	-	21056008	21056057	0	1	50	0	-0.95825492132733	0.533172126481248
chr16	21619589	21619638	1272379:SINE:AluSx	0	-	21619589	21619638	0	1	50	0	2.40612577184604	0.000182412560755796
chr16	23602098	23602147	1274484:SINE:AluY	0	-	23602098	23602147	0	1	50	0	-0.287682072723628	0.707375395812222
chr16	23761218	23761267	1274671:SINE:AluSx	0	-	23761218	23761267	0	1	50	0	3.72569342715281	0.0880411863325957
chr16	24037260	24037309	1275002:SINE:AluSx	0	-	24037260	24037309	0	1	50	0	-0.0578673823165389	0.911604529056245
chr16	24104074	24104123	1275085:SINE:AluSx	0	-	24104074	24104123	0	1	50	0	-9.04746323726287e-15	0.999999904884748
chr16	24827978	24828027	1275934:SINE:AluJb	0	-	24827978	24828027	0	1	50	0	-0.693147180550579	0.435259994374782
chr1	189937687	189937736	127642:SINE:AluY	0	-	189937687	189937736	0	1	50	0	-0.223143551041991	0.741336580648655
chr16	26348892	26348941	1277462:SINE:AluY	0	-	26348892	26348941	0	1	50	0	-0.405465108627912	0.655573054950458
chr16	27997032	27997081	1279087:SINE:AluSx	0	-	27997032	27997081	0	1	50	0	0.336472236621222	0.584521160742597
chr16	28580934	28580983	1279723:SINE:AluJb	0	-	28580934	28580983	0	1	50	0	1.7404661748405	0.471609327721886
chr16	30562893	30562942	1281716:SINE:AluSx	0	-	30562893	30562942	0	1	50	0	-0.693147180550579	0.435259994374782
chr16	30851358	30851407	1282026:SINE:AluSx	0	-	30851358	30851407	0	1	50	0	2.15466496291742	0.393682255260162
chr16	30919115	30919164	1282104:SINE:AluSx	0	-	30919115	30919164	0	1	50	0	0.559615787935423	0.692224377891177
chr16	30919410	30919509	1282105:SINE:AluSx	0	-	30919410	30919509	0	1	100	0	-1.62596721438531	0.585412867224251
chr16	30919560	30919609	1282105:SINE:AluSx	0	-	30919560	30919609	0	1	50	0	-0.944461608840853	0.719787309718163
chr16	30920008	30920057	1282106:SINE:AluSx	0	-	30920008	30920057	0	1	50	0	-1.11461263001455	0.680785175987735
chr16	31457626	31457675	1282671:SINE:AluSx	0	-	31457626	31457675	0	1	50	0	-0.994039483740887	0.355421145670506
chr16	31457726	31457775	1282671:SINE:AluSx	0	-	31457726	31457775	0	1	50	0	0.947381318944186	0.683924835885822
chr16	33592791	33592840	1283753:SINE:AluSx	0	-	33592791	33592840	0	1	50	0	-4.02758134316769	0.00236352000170659
chr1	191493729	191493778	128419:SINE:AluY	0	-	191493729	191493778	0	1	50	0	-1.11923157587085	0.630897264989
chr16	48830577	48830626	1286623:SINE:AluSx	0	-	48830577	48830626	0	1	50	0	1.38629436111989	0.0145972125469223
chr1	193088183	193088232	129315:SINE:AluJb	0	-	193088183	193088232	0	1	50	0	1.09861228866811	0.142328369795529
chr16	63874662	63874711	1298160:SINE:AluY	0	-	63874662	63874711	0	1	50	0	-1.81597371961585	0.215935416375377
chr16	64143697	64143746	1298341:SINE:AluSx	0	-	64143697	64143746	0	1	50	0	0.626721704476291	0.570018790866325
chr16	67118166	67118215	1300597:SINE:AluY	0	-	67118166	67118215	0	1	50	0	-1.79175946923101	0.109111941386391
chr16	68119043	68119092	1301456:SINE:AluY	0	-	68119043	68119092	0	1	50	0	1.26566637333128	0.60920551467587
chr16	69027066	69027115	1302439:SINE:AluSx	0	-	69027066	69027115	0	1	50	0	-0.405465108466886	0.738433928591041
chr16	69391985	69392034	1302849:SINE:AluY	0	-	69391985	69392034	0	1	50	0	-0.287682072723628	0.707375395812222
chr16	70085155	70085204	1303584:SINE:AluSx	0	-	70085155	70085204	0	1	50	0	1.38629436095887	0.00836782011086834
chr16	70116360	70116409	1303611:SINE:AluSx	0	-	70116360	70116409	0	1	50	0	-0.470003632140466	0.637962003342214
chr16	70248712	70248811	1303741:SINE:AluJb	0	-	70248712	70248811	0	1	100	0	-4.30406509320417	0.131606848063268
chr16	73807639	73807738	1306383:SINE:AluJb	0	-	73807639	73807738	0	1	100	0	1.25276296833434	0.0941344112558596
chr16	74318563	74318612	1306714:SINE:AluSx	0	-	74318563	74318612	0	1	50	0	0.615760516944525	0.805350017729528
chr16	75599284	75599333	1307941:SINE:AluSx	0	-	75599284	75599333	0	1	50	0	0.832537444804085	0.76488620685808
chr16	75634847	75634896	1307971:SINE:AluY	0	-	75634847	75634896	0	1	50	0	0.626897795018745	0.797898483028122
chr16	75729654	75729703	1308043:SINE:AluSx	0	-	75729654	75729703	0	1	50	0	-0.916290731874154	0.252524814671651
chr16	77964836	77964885	1309604:SINE:AluSx	0	-	77964836	77964885	0	1	50	0	2.07944154167047	0.00596180345807751
chr16	78568587	78568636	1310123:SINE:AluSx	0	-	78568587	78568636	0	1	50	0	-0.510825623246244	0.481442688958869
chr16	81875008	81875057	1312804:SINE:MIR	0	-	81875008	81875057	0	1	50	0	-2.01490302054226	0.0341804074547276
chr16	81916908	81916957	1312860:SINE:AluSx	0	-	81916908	81916957	0	1	50	0	-3.49650756146648	0.205911248277856
chr16	83329461	83329510	1314052:SINE:AluSx	0	-	83329461	83329510	0	1	50	0	-1.85059996925099	0.509398459531388
chr16	83809620	83809669	1314429:SINE:AluSx	0	-	83809620	83809669	0	1	50	0	-0.587786666706418	0.734295100805994
chr16	87531000	87531049	1317510:SINE:AluY	0	-	87531000	87531049	0	1	50	0	2.6390573344824	0.0711850788616165
chr16	87572242	87572291	1317548:SINE:AluSx	0	-	87572242	87572291	0	1	50	0	-4.16555719044736	0.00209361571629396
chr16	87886255	87886304	1317776:SINE:AluSx	0	-	87886255	87886304	0	1	50	0	-1.54044504530391	0.423343199181048
chr1	17054490	17054539	13180:SINE:AluSx	0	-	17054490	17054539	0	1	50	0	-20.2188758248679	0.155777176977118
chr16	88971274	88971323	1318389:SINE:AluSx	0	-	88971274	88971323	0	1	50	0	0.187496201751017	0.911855714224487
chr16	1024810	1024859	1319851:SINE:AluSx	0	+	1024810	1024859	0	1	50	0	-1.94591014904595	0.102062133910336
chr16	1233190	1233300	1319907:SINE:AluSx	0	+	1233190	1233300	0	1	111	0	1.94591014853557	0.097516976344294
chr16	1729981	1730030	1320240:SINE:AluJb	0	+	1729981	1730030	0	1	50	0	2.25129180439116	0.0512967192560588
chr16	1828102	1828151	1320290:SINE:AluY	0	+	1828102	1828151	0	1	50	0	0.0662493855411844	0.703888953589212
chr16	2119984	2120227	1320493:SINE:AluJb	0	+	2119984	2120227	0	1	244	0	2.70805019453452	0.129720401269085
chr16	2120449	2120498	1320494:SINE:AluJb	0	+	2120449	2120498	0	1	50	0	-0.913469855532514	0.748854525397388
chr16	2131769	2131854	1320500:SINE:AluSx	0	+	2131769	2131854	0	1	86	0	-0.295008112543854	0.915734576182446
chr16	2132340	2132439	1320503:SINE:AluSx	0	+	2132340	2132439	0	1	100	0	0.683668436605401	0.446854757223382
chr16	2455030	2455085	1320724:SINE:AluSx	0	+	2455030	2455085	0	1	56	0	-21.7004803657886	0.00240213154267632
chr16	2622406	2622465	1320812:SINE:AluSx	0	+	2622406	2622465	0	1	60	0	-3.09104245978156	0.195691750500207
chr16	2734892	2734952	1320891:SINE:AluSx	0	+	2734892	2734952	0	1	61	0	-0.693147182548651	0.512499006679109
chr16	3220340	3220389	1321304:SINE:AluJb	0	+	3220340	3220389	0	1	50	0	-2.63905732960589	0.00653243297297667
chr16	3309227	3309326	1321389:SINE:AluSx	0	+	3309227	3309326	0	1	100	0	2.87687106339456	0.326355444725867
chr16	3309377	3309487	1321389:SINE:AluSx	0	+	3309377	3309487	0	1	111	0	0.950192274561775	0.154778304323414
chr16	3309540	3309589	1321390:SINE:AluJb	0	+	3309540	3309589	0	1	50	0	1.87180216971941	0.19222873942615
chr16	3309690	3309784	1321390:SINE:AluJb	0	+	3309690	3309784	0	1	95	0	-1.21959812222902	0.0536501770990843
chr16	3310563	3310612	1321393:SINE:AluJb	0	+	3310563	3310612	0	1	50	0	-0.764221218250721	0.132360416493487
chr16	3414506	3414555	1321477:SINE:AluSx	0	+	3414506	3414555	0	1	50	0	-1.03889305396649	0.0321380033565913
chr16	3653779	3653839	1321691:SINE:AluSx	0	+	3653779	3653839	0	1	61	0	-2.04307389813064	0.118548252291869
chr16	3663894	3663943	1321698:SINE:AluSx	0	+	3663894	3663943	0	1	50	0	-0.152839204229447	0.920052873390898
chr16	4277771	4277820	1322338:SINE:AluSx	0	+	4277771	4277820	0	1	50	0	-2.07944154167047	0.0402019639489186
chr16	4577012	4577061	1322635:SINE:AluSx	0	+	4577012	4577061	0	1	50	0	-0.216409519132865	0.887959240976123
chr16	6370329	6370388	1324160:SINE:AluY	0	+	6370329	6370388	0	1	60	0	-0.693147180530421	0.132480901984327
chr16	7269004	7269064	1324832:SINE:AluSx	0	+	7269004	7269064	0	1	61	0	0.59470710774669	0.060733478157887
chr16	7394206	7394265	1324896:SINE:AluSx	0	+	7394206	7394265	0	1	60	0	3.83406146507942	0.0295653507274296
chr16	8648044	8648093	1325936:SINE:AluSx	0	+	8648044	8648093	0	1	50	0	-0.369360103466048	0.879725733185532
chr16	9019396	9019445	1326285:SINE:AluSx	0	+	9019396	9019445	0	1	50	0	-2.07944154167047	0.0209142931538755
chr1	199294440	199294489	132652:SINE:AluY	0	-	199294440	199294489	0	1	50	0	-20.2484952420511	0.157486829192716
chr16	9278987	9279044	1326592:SINE:AluSx	0	+	9278987	9279044	0	1	58	0	-19.7838251823309	0.157323649519272
chr16	10223600	10223658	1327543:SINE:AluSx	0	+	10223600	10223658	0	1	59	0	20.0943445622188	0.113499933464543
