gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm13_log2FC	molm13_pvalue	molm14_log2FC	molm14_pvalue	ociaml3_log2FC	ociaml3_pvalue	skm1_log2FC	skm1_pvalue
ENSG00000006451	RALA	-0.564849416424307	0.0738808701593699	-0.114569661962477	0.723329371347853	-0.190997418272918	0.257247468047753	-0.175462690355485	0.0900122633269675	-0.193572101640291	0.0258350692085421	-0.163039588302998	0.181223822446589	0.100167392481112	0.566415729265757	-0.273770496182836	0.0025475027016703
ENSG00000006453	BAIAP2L1	0.63651587969258	0.0452076276578084	0.4349497677317	0.111942616497791	-0.404921687406781	0.0745733695116825	NA	NA	0.831720846356566	0.0019935031583359	0.289967101173752	0.0885872816009502	0.0923872300916402	0.39442539497353	-0.0135446367309562	0.757367341458661
ENSG00000006459	KDM7A	0.109325968508932	0.541579918794123	0.559167713086643	0.0129282712309137	-0.12484812758229	0.822048752978544	1.13729238958703	0.59873052516345	-0.178920175304874	0.0738524443989123	0.242384310902576	0.361938952300354	0.43980321882585	0.151537061832378	-0.317542317346315	0.000363877790699029
ENSG00000006468	ETV1	0.107693945343611	0.783160327581149	0.378242677967398	0.230024419539425	-0.533895878810156	0.124212858829018	-0.227491356648463	0.145531131532156	0.416646382372116	0.240782924465421	-0.569913450973196	0.231344657793382	0.118928529693801	0.64502915872023	-0.059601833961888	0.419942048327824
ENSG00000006530	AGK	0.411999343983062	0.36015710805707	0.595129003446005	0.110139221259766	-0.331333021385995	0.248996862404027	0.109059642709829	0.535268749837007	0.0591639659368715	0.712441245911343	0.329988030314725	0.206341641485992	0.214557923437697	0.34076417847056	-0.130759015201973	0.0761565867963678
ENSG00000006534	ALDH3B1	0.46141974218362	0.0428366004857297	0.0530278560890581	0.711534269208468	0.232245375363402	0.391811039028278	0.644298872130281	0.218863175394171	-0.0332854992314419	0.621268823535524	0.19940636597828	0.0989338513681804	-0.0183170558093727	0.868515302004364	0.277036947190443	0.0136389293601163
ENSG00000006576	PHTF2	0.0550030361897506	0.56424109792257	0.00244371064599069	0.98593472360273	-0.102288356408536	0.326890307359016	-0.0666195249678368	0.60911457991512	-0.24386919065242	0.00405048785449805	0.122240666483126	0.447204543324224	-0.0323800912520414	0.785628998912195	-0.0314567895559139	0.535025917429383
ENSG00000006607	FARP2	0.151510752155847	0.246678428592736	0.397164979059684	0.0411568900874342	0.12725105705775	0.270447479634762	-0.0416419866290265	0.707374314454271	0.589253825100011	0.000169782477603376	-0.225785955729651	0.181614367057567	-0.11578068120788	0.492622194239372	0.0945836538344112	0.385610650174134
ENSG00000006634	DBF4	-0.00876975175519367	0.928660046043056	-0.0542092552040603	0.781259785377506	0.0484229128567952	0.80389850507	0.0232442545528411	0.860675584123168	0.225852702682485	0.245330273408001	0.00311356251241258	0.981724786696102	0.179078730312487	0.411608634639279	-0.155183355399376	0.0907500243505056
ENSG00000006652	IFRD1	0.0840079383183653	0.437586576086803	0.218078204459404	0.188926860055051	-0.0234338766490087	0.804379759250307	0.0362756844562288	0.91793788819572	-0.350669507111364	0.0105023103168989	-0.44987471608369	0.00517187820636036	-0.0664534262279239	0.667191908372418	-0.138883095011438	0.119264717651352
ENSG00000006695	COX10	-0.331091673986353	0.0515977190580128	-0.780509370992092	0.029456764957608	-0.0212501763592736	0.877429279115704	-0.0614403723499993	0.589776852147095	-0.115186340758091	0.0831827642609659	-0.0486625958235821	0.783742199485401	0.0501462409977019	0.729962834079307	-0.264054141386784	0.00243274355250153
ENSG00000006704	GTF2IRD1	-0.525549482069745	0.372253222043093	NA	NA	0.829582956778689	0.10313584730847	NA	NA	-0.236137407609546	0.162152496901549	0.577100481100731	0.288577358182703	-0.0940591057569669	0.546732042575647	-0.0509672468489518	0.294960873206626
ENSG00000006712	PAF1	-0.193307144937224	0.197138745458887	0.33001955546568	0.191435146692595	-0.174592903697719	0.306405500236615	-0.237203671316289	0.171713833365794	0.0195847838194098	0.757131224301063	-0.0625346286313666	0.58928055890007	0.0693544369346288	0.599294460512275	-0.0857151406106315	0.135540102701242
ENSG00000006715	VPS41	0.0259645262445004	0.792265026213841	-0.0252007795575291	0.881163741576363	-0.0961702581714634	0.401072544694067	-0.22150642112672	0.0520826540042119	-0.119582828621478	0.218693185366372	0.327418018758188	0.12541846482401	0.28463096267372	0.207465282570972	0.0764952554657321	0.213093511931263
ENSG00000006740	ARHGAP44	0.161973426745987	0.639886478054786	-1.00065097587513	0.00266138319924437	0.656461505488253	0.351880363410883	-0.155881031523496	0.681396407050739	-0.298137077277191	0.183255594887155	0.405239709601204	0.0326946889300105	0.268047838375414	0.153111697532577	0.0411767513771538	0.639678843042818
ENSG00000006744	ELAC2	-0.118997467775492	0.431498694545224	0.0779003008342977	0.606962975576986	-0.000526813980732233	0.996105481091655	-0.219683494492004	0.0734680090593777	-0.0263095684917475	0.711446954985189	-0.0036225954656708	0.980056845739083	-0.0105168010080562	0.921171970482644	-0.0538132769079079	0.489467731124958
ENSG00000006756	ARSD	0.3806687999373	0.0772317989010946	0.113223718913681	0.523257474785275	0.25695094958154	0.158844316960888	-0.133299412833108	0.805671059820857	-0.0462404636246968	0.719247513982646	0.0111755834832482	0.926530906201283	0.0671970707060866	0.622251864317372	-0.634545444457925	0.00108509072005654
ENSG00000006757	PNPLA4	-0.725782174080004	0.00176498005412308	0.0834696038287404	0.669839134905454	-0.294908542992853	0.424039002640317	0.0736804498343776	0.656578471950797	NA	NA	0.086255886669911	0.697896907072987	-0.248410532977038	0.268992498633112	NA	NA
ENSG00000006831	ADIPOR2	-0.0470188165085178	0.724195576052266	-0.144087904312396	0.388842574347333	-0.119518873676273	0.270620972870941	0.208752987942262	0.145085560693881	-0.0298386474944879	0.639516264224874	0.178436148215216	0.184154625282965	0.279861701780199	0.0613623063421908	-0.0767536350589948	0.147846012521584
ENSG00000006837	CDKL3	0.0658952770570186	0.792689652071165	0.319696494769717	0.0643867759388416	0.135552449929198	0.567242128054572	0.659541784632446	0.216620671654256	0.00333102124892051	0.968857235209357	-0.305705599435189	0.110886984570018	-0.279025913111876	0.101546739343083	-0.0524844601663546	0.343943015464333
ENSG00000007047	MARK4	0.408495718683779	0.323313528524023	-0.387022693441335	0.70211242189541	0.173812832887029	0.342060400602368	-0.155924248896615	0.170122196961101	-0.322767966232886	0.00855085201694181	-0.510140737518809	0.136535605143697	0.0122716366141323	0.927311416033606	-0.368272383813494	0.023019991196332
ENSG00000007080	CCDC124	-0.440115137689948	0.156874695935871	0.21960953258865	0.312517253278953	0.231233761654968	0.218365784101925	-0.184788942522521	0.415592593019759	0.166356945125744	0.0228368372591748	-0.00324080704604615	0.988876202111022	-0.208432929056273	0.321459153203143	-0.0682619296877402	0.679898765521504
ENSG00000007129	CEACAM21	1.30543154093996	0.0289592700966277	-0.108591529818226	0.891152647219963	1.02032491009975	0.0188451177672617	0.0733475099679103	0.652549850020234	-0.0224110306303378	0.659009051092455	0.333502765307646	0.176831035001675	0.0325368293802268	0.850987765344011	NA	NA
ENSG00000007168	PAFAH1B1	0.0511941025187663	0.730698602671474	-0.111025609935987	0.431640945823869	-0.028734855459367	0.817049865057857	-0.0780796648348389	0.627495775548573	-0.173081665001764	0.0197255541682483	0.0773887019864829	0.586205403710347	0.107991217962446	0.422552185217314	-0.110239162427968	0.102900977715626
ENSG00000007202	KIAA0100	-0.230980556632977	0.100038695588817	-0.19893532150042	0.19465846453167	0.169471396628821	0.133201738065967	-0.0548366102748352	0.576345172255624	0.0188062370015482	0.738101279252711	0.0695537855132627	0.544248581725817	-0.144105829051791	0.248950316150945	-0.143081574211462	0.039278862005203
ENSG00000007237	GAS7	-0.293673980437538	0.106753659887436	-0.217282898959891	0.202587415484958	0.00544555221026444	0.971173277501149	-1.09696601045813	0.285672765780764	-0.950449509483738	0.00100547480283072	-0.156468772527747	0.328301063268627	0.0296241743188654	0.923352097863385	-0.432485712155959	0.0015528011667865
ENSG00000007255	TRAPPC6A	0.594193142150698	0.0451310273610437	0.00998454740772944	0.971415055836474	0.236508184478443	0.188914765768215	-0.314282086549168	0.192730910347977	0.149377613171037	0.172169036296825	-0.430435415580453	0.550933864123325	-0.138376785719147	0.470944180082398	-0.0391709442706398	0.69131176980591
ENSG00000007264	MATK	-0.0796148216567103	0.57732348487265	-0.149445043066185	0.351266925225092	0.235793282112216	0.0812586119792414	-0.109876902591995	0.524879579549483	0.110078177183844	0.213271985280783	0.0342765785833456	0.872015701970755	0.226251852331939	0.656659727834048	-0.256953115161198	0.383300836272134
ENSG00000007341	ST7L	0.231586981033339	0.125435167902197	0.158598274406536	0.272710147183356	-0.144633019425165	0.185168784883281	-0.0533255830213626	0.633424022725308	0.163700031897232	0.0490696697108127	-0.1756768854879	0.213803715475593	0.48470674099032	0.0065093147533386	0.205601472319294	0.0656409783025324
ENSG00000007376	RPUSD1	-1.89827104017707	0.00600514333314369	-4.55794147150413	0.000177180603235666	0.283213716802339	0.0450432799632214	-0.307539974645677	0.0402568436529268	0.0112076867960003	0.911866806560352	-0.931255847996392	0.0105156564609275	-0.206655200407858	0.217674983871126	-0.661492065204837	0.00268022516496245
ENSG00000007384	RHBDF1	-0.675187639563452	0.00194708004178243	-0.270889652788902	0.0957702449064106	0.924768079514329	0.220570028147523	-0.258873920501827	0.823144511306952	0.157992875203047	0.465972167462792	-0.0171248793629002	0.949927317261495	-0.071190319109764	0.650704134044028	0.261290527564648	0.454406130827171
ENSG00000007392	LUC7L	-0.0419370549978742	0.851402051779057	0.66608731088986	0.103878902090436	-0.0422571402867887	0.828691950227653	0.200441581244765	0.287746104495754	0.140544756310397	0.150284413630223	0.0627824746299655	0.702325981264185	-0.235993995142929	0.503768860918029	0.0327332783937826	0.782692267401709
ENSG00000007520	TSR3	-0.333696807729967	0.0296931289353474	-0.0737708868581931	0.596097913995627	-0.113314982331503	0.396686415750162	-1.11927250372017	0.0666125171932051	1.1376392399842	0.0601308669410421	-0.730072288952577	0.414737885870126	-0.782777795348553	0.256125500555548	-0.351108907642533	0.295526470821083
ENSG00000007541	PIGQ	-0.621683911608752	0.0576200102953394	-0.105034967654682	0.675890856019209	0.180044102974793	0.559091787618435	-0.130164244765853	0.331369254873654	0.0606852643523029	0.533944324020741	-0.560174779570201	0.103078302822533	-0.436331959305937	0.0836200428172206	-0.277584515334057	0.011590147470898
ENSG00000007866	TEAD3	0.388690658898084	0.21144538529624	0.881101520326253	0.0573366987014707	-0.644258433534315	0.451685264933562	0.0600664591389762	0.76325321939179	-0.0341666989275439	0.707478847453003	-0.060017026120854	0.806317771246504	-0.29000946533925	0.146085521285388	0.268529675370632	0.0282595762413137
ENSG00000007923	DNAJC11	0.123160959363736	0.235464805202126	0.176881766412446	0.438244888139343	0.0641316233266238	0.645339968866079	-0.277948643602023	0.201749712971657	0.099329680216228	0.239317112121111	-0.280944762639182	0.0438731295419866	-0.0762120677577949	0.585167386218494	0.196458827470312	0.0227672508639192
ENSG00000007944	MYLIP	0.334018065972957	0.225390441424784	-0.0419718691873746	0.846135400195543	-0.31687005514769	0.0388688841819566	0.0129126673008959	0.936814505325498	0.275249468857868	0.00195663305515027	0.122510452518677	0.3040226690708	0.202586383421317	0.147585545155707	0.180103237203051	0.0397971788557284
ENSG00000007968	E2F2	-0.107718842591705	0.410437382524437	-0.246549213817091	0.27279804340959	-0.169113470097694	0.500185336131086	0.0995283333333574	0.450057294424758	-0.177586761070676	0.279800780280979	0.416860966956964	0.0266220703265232	-0.700090172250688	0.0504215037038954	0.85708758874398	0.0390486578848161
ENSG00000008018	PSMB1	0.236408583378413	0.0602165427616778	0.059315301853564	0.856598701474171	-0.186659748778968	0.307259703046971	0.0179810264094362	0.955720102578326	0.282666099492644	0.00577993771587059	-0.64415749589231	0.180071493206224	-0.181733918725898	0.401401651833605	-0.172683713343553	0.0124594677288057
ENSG00000008056	SYN1	-0.111117053738216	0.631647716333747	0.145836416218598	0.820335972611349	-0.671541991413723	0.129896764191886	-0.466696871844326	0.404147804265054	0.370491598751438	0.0161252830865494	0.219628962414799	0.496585825765926	-0.161417723500117	0.352022840231362	0.27898164363453	0.0340148499071623
ENSG00000008083	JARID2	0.106918815204783	0.304036832830009	0.0488794920628969	0.74843175374473	-0.123486632181558	0.41000695630135	-0.00566580084417928	0.949285714851513	-0.110991919054356	0.219279299557212	-0.0674514429288738	0.531170057749503	0.152224745584658	0.283557114103379	-0.0355628445930846	0.657130864159248
ENSG00000008086	CDKL5	0.260534463862017	0.05242838737122	0.70954037291921	0.0847612432808505	-0.401325275821616	0.0311563278905775	0.868917130168953	0.139436970076378	0.98392491233764	0.00801159820648232	0.680250609710077	0.137789648378244	0.436112392657504	0.0347262413883274	0.402787357217085	0.00182617101882165
ENSG00000008128	CDK11A	0.0960617618218917	0.66847456108423	0.344076899868505	0.141437377239718	-0.228399112183579	0.138254995472761	-0.239209869840625	0.291511124763566	0.107528778039375	0.222696834945051	-0.190641137305708	0.269412966583731	-0.0631818754172201	0.680851812645929	-0.063684615481989	0.30379597847975
ENSG00000008130	NADK	0.394272567963333	0.0272068781509685	-0.110727834196563	0.603840262260846	0.319192524650359	0.216415515376045	-0.12397541022789	0.370954305308887	0.0842211001137757	0.233688557570254	0.351915384976747	0.018488072731201	0.0175521295843973	0.9339624220771	0.218200956632339	0.00262868618281794
ENSG00000008226	DLEC1	0.426932648922485	0.234098070378991	-0.0731523664387753	0.764238926387074	0.10891084382616	0.368947875981945	-0.554551997335818	0.264563247033017	0.234026744360887	0.216198800638805	-0.128178977432157	0.651515832209615	-0.0180359144056475	0.932251115893753	0.184664487818914	0.103143668580413
ENSG00000008277	ADAM22	0.109979202353109	0.644560988457652	-0.113288041626477	0.692168627353964	-0.177096621144201	0.493142087922015	0.363931269002356	0.0548352289275999	0.285728396790851	0.230376106002522	0.115455043512566	0.514629139146327	1.00002576282744	0.192074170138663	0.026824295458091	0.714069675935799
ENSG00000008282	SYPL1	-0.034248018804822	0.710634549388604	0.0232009677643492	0.872495438765154	0.130380406439802	0.327496369564533	0.165948675061082	0.376959634042002	-0.343013890268635	0.0016451400013385	0.0419959942868526	0.800913433235521	-0.104426502837338	0.508267559138	0.0909643713486304	0.549140846775841
ENSG00000008283	CYB561	-0.442474585631448	0.0737448643909364	0.525604416259786	0.100521631218257	0.181958113420536	0.607479087065437	0.0664216339474568	0.558129885083281	0.069386030037458	0.576911958325415	-0.247932479485811	0.135733241423685	-0.178692629353266	0.557857415900754	0.16165862650202	0.00979711234749434
ENSG00000008294	SPAG9	-0.0152464154966361	0.871478194686999	0.179587216309747	0.307649994700527	0.150932750863724	0.271657375307585	0.171640086800174	0.267157689629924	0.00401116621776149	0.956638933942754	0.0894260290688956	0.646264984085179	0.560472171630485	0.112167908361433	-0.176067069402298	0.0833951881614565
ENSG00000008300	CELSR3	-0.187650086577582	0.25453077426883	0.150421695834063	0.323206658166149	0.0546696349191607	0.82217563699183	0.685549587638082	0.0784444847984249	-0.0269697524448216	0.70333787767726	-0.172921125784575	0.66359015312243	-0.210192697307164	0.257877367762806	0.127138998223704	0.112783307286346
ENSG00000008323	PLEKHG6	-0.13122081554435	0.730408474688191	-0.0500219216770985	0.733407854163115	-0.251857991669493	0.324290783196152	-0.472597533078173	0.112524332750497	0.0148546718960457	0.931021493892112	-0.112945549118642	0.651331130093808	0.0111539081624853	0.966374439640382	1.06257980350235	0.00821137743624416
ENSG00000008382	MPND	0.429734506875361	0.326280165031872	0.184170122786672	0.356591766363969	-0.725586785192452	0.0410570666136511	0.00607856793650508	0.977490908874857	0.0576820877991179	0.515708998407392	1.53034938670832	0.0633526600796644	-0.137602157253089	0.591160407432589	0.0398503840878568	0.590883277233615
ENSG00000008394	MGST1	NA	NA	2.04601025418536	0.0894783514182321	-1.59139712446198	0.000449838192158478	0.375347334282143	0.160958682716967	0.156186787236566	0.109288098872957	0.160668781488744	0.2557379859733	0.0416052312172572	0.729571937505786	-0.492557507524655	0.000143354738475333
