transcript	gene_id	gene_name	Estimate_treatmentDRUG	Pr...z.._treatmentDRUG	fdr_Pr...z.._treatmentDRUG	qvalue_Pr...z.._treatmentDRUG
ENST00000219476	ENSG00000103197	TSC2	-0.111054581409894	0.608740879657887	0.920552782780826	0.763933133476056
ENST00000219548	ENSG00000103266	STUB1	0.068562269209354	0.805813658788049	0.959806467183651	0.796508332516512
ENST00000219611	ENSG00000103326	CAPN15	-0.110549581799609	0.697566318146201	0.940373055808629	0.780381254174514
ENST00000219782	ENSG00000103495	MAZ	0.128950784233185	0.470120957341281	0.865478004046146	0.718228586076625
ENST00000219794	ENSG00000103507	BCKDK	0.087101474955002	0.732684633089553	0.94646698443879	0.785438382978748
ENST00000219837	ENSG00000103550	KNOP1	0.10871271174625	0.761865690819625	0.953896885324755	0.791604186364933
ENST00000219905	ENSG00000174197	MGA	0.003889444780945	0.976917525760693	0.994767333245069	0.825521078400192
ENST00000220003	ENSG00000103653	CSK	0.047518637362037	0.786596337290112	0.957698272999797	0.794758819160001
ENST00000220325	ENSG00000103966	EHD4	-0.067637469299582	0.844419547157259	0.97023905500272	0.805165956122634
ENST00000220429	ENSG00000104064	GABPB1	0.041850278589771	0.878706920378394	0.974962872172277	0.809086079465704
ENST00000220509	ENSG00000104142	VPS18	-0.063752017347072	0.803505890944692	0.959806467183651	0.796508332516512
ENST00000220514	ENSG00000104147	OIP5	-0.036959778046375	0.902095024165306	0.983465959471041	0.816142481060345
ENST00000220592	ENSG00000123908	AGO2	0.227330884731855	0.297789524325764	0.776986810988935	0.644792976884268
ENST00000220597	ENSG00000076641	PAG1	0.241325896869248	0.618828941343411	0.924055165724932	0.766839633165343
ENST00000220659	ENSG00000104221	BRF2	0.076074953074542	0.847810057907791	0.97023905500272	0.805165956122634
ENST00000220669	ENSG00000104231	ZFAND1	0.144395103175008	0.663576162099805	0.930490416508696	0.772180012758889
ENST00000220751	ENSG00000104312	RIPK2	-0.400267931410005	0.383368964502778	0.821002986099126	0.681320393024364
ENST00000220764	ENSG00000104325	DECR1	-0.004279891427499	0.987571429824124	0.997065374875989	0.827428139219305
ENST00000220849	ENSG00000104408	EIF3E	-0.239455796243651	0.005174091588574	0.189814175737757	0.157519851943182
ENST00000220853	ENSG00000104412	EMC2	0.091356154524966	0.7083170551071	0.942654187174082	0.782274281781923
ENST00000221114	ENSG00000104671	DCTN6	-0.277742556368554	0.328943811073196	0.789524837190439	0.655197826907952
ENST00000221130	ENSG00000104687	GSR	-0.253089875990633	0.114061116703059	0.605660352731185	0.502615406458782
ENST00000221132	ENSG00000104689	TNFRSF10A	0.527620838130556	0.103877913138743	0.595343507629441	0.494053833506546
ENST00000221138	ENSG00000104695	PPP2CB	0.047846444158826	0.875388646773932	0.974559197546627	0.808751084637113
ENST00000221200	ENSG00000104756	KCTD9	-0.230295765729521	0.525881857381441	0.886328019341065	0.735531252273728
ENST00000221233	ENSG00000077348	EXOSC5	0.340557032471018	0.168908655937399	0.683543752603622	0.567247995510968
ENST00000221265	ENSG00000006712	PAF1	0.343035131599032	0.198849949048034	0.708684128627826	0.588111075382303
ENST00000221419	ENSG00000104824	HNRNPL	-0.021336899096732	0.929401455714564	0.988400893725395	0.82023780276155
ENST00000221455	ENSG00000104859	CLASRP	0.769794604081182	0.004726800935352	0.180735679400837	0.149985939403192
ENST00000221462	ENSG00000104866	PPP1R37	0.293441645698988	0.535164583392386	0.886992835797232	0.736082959169895
ENST00000221486	ENSG00000104889	RNASEH2A	0.057549653938228	0.759067549398153	0.953896885324755	0.791604186364933
ENST00000221494	ENSG00000104897	SF3A2	-0.054166722819724	0.72119552118435	0.945448023484682	0.784592784498007
ENST00000221515	ENSG00000104918	RETN	-0.007445858420537	0.974478803116438	0.994337177561314	0.825164107908636
ENST00000221543	ENSG00000104946	TBC1D17	-0.068320626326739	0.883753519484896	0.976380698948968	0.810262682125003
ENST00000221554	ENSG00000104957	CCDC130	0.240708267937942	0.609075714883999	0.920838410065456	0.764170165127728
ENST00000221561	ENSG00000104964	AES	0.169314454300452	0.704992003208675	0.941407613061178	0.781239795453715
ENST00000221566	ENSG00000104969	SGTA	-0.238975161273936	0.325454604837057	0.787305637238111	0.653356193918401
ENST00000221801	ENSG00000105202	FBL	-0.203258544139832	0.576615563922969	0.907538299244734	0.753132888911843
ENST00000221804	ENSG00000105205	CLC	-0.084354199581545	0.674300774511861	0.932726065861726	0.774035296505308
ENST00000221855	ENSG00000105254	TBCB	0.034826910657768	0.924998701576249	0.986613154394684	0.818754223183828
ENST00000221899	ENSG00000105298	CACTIN	-0.437467806229425	0.236816182750702	0.743048834723226	0.616629089883481
ENST00000221922	ENSG00000105321	CCDC9	0.013815034613988	0.971781842243958	0.992869901654596	0.823946469222337
ENST00000221930	ENSG00000105329	AC011462.1	0.13918749861285	0.463016983666856	0.862240835769175	0.715542178353272
ENST00000221957	ENSG00000105355	PLIN3	-0.283606829487319	0.16293272521004	0.672156035245559	0.557797744784219
ENST00000221978	ENSG00000105374	NKG7	-0.013696531662539	0.963189475053225	0.992365337728406	0.823527750047964
ENST00000222005	ENSG00000105401	CDC37	0.161054409900519	0.262718193296549	0.764753335941348	0.634640862740228
ENST00000222008	ENSG00000105404	RABAC1	0.424807417084649	0.261440817773704	0.76362505524736	0.633704543799998
ENST00000222120	ENSG00000105514	RAB3D	-0.23407425633183	0.45637028649214	0.857628574550601	0.711714631219613
ENST00000222214	ENSG00000105607	GCDH	-0.057851286538996	0.827902355044482	0.96730165852072	0.802728318063492
ENST00000222219	ENSG00000105612	DNASE2	1.09865243424941	0.045549346493125	0.465683785970931	0.386453966008451
ENST00000222247	ENSG00000105640	RPL18A	-0.115654566901054	0.185811503782536	0.698801141281598	0.579909545135769
ENST00000222250	ENSG00000105643	ARRDC2	0.011462455934632	0.972921207651618	0.993390499931067	0.824378494718393
ENST00000222254	ENSG00000105647	PIK3R2	0.205020089020749	0.624054342382572	0.926502063682114	0.768870224413005
ENST00000222266	ENSG00000205155	PSENEN	-0.050799316672848	0.880912320528985	0.975492928314683	0.809525953699275
ENST00000222284	ENSG00000105677	TMEM147	0.204217710457381	0.380724786673695	0.819334779579945	0.679936009361286
ENST00000222329	ENSG00000105722	ERF	0.008989309246703	0.974854926241549	0.994479816287568	0.825282478578021
ENST00000222330	ENSG00000105723	GSK3A	0.110235311460011	0.714803358459049	0.945448023484682	0.784592784498007
ENST00000222339	ENSG00000105732	ZNF574	0.166639847029503	0.550914390223606	0.895111740386487	0.742820541565254
ENST00000222345	ENSG00000105738	SIPA1L3	0.724733985738651	0.032896300399659	0.420219619337231	0.348724914587367
ENST00000222388	ENSG00000285292	ABCF2	0.107515274193985	0.540586040186771	0.889323944599306	0.738017461226652
ENST00000222390	ENSG00000019991	HGF	-0.071788920395072	0.729406746575237	0.946349115446634	0.785340567807036
ENST00000222511	ENSG00000105793	GTPBP10	0.091248936099971	0.650121128315478	0.927907013980426	0.770036141353178
ENST00000222553	ENSG00000105835	NAMPT	0.118102530067684	0.473596342968141	0.867068870512478	0.719548788054501
ENST00000222567	ENSG00000105849	TWISTNB	-0.252523083032484	0.340806845541855	0.798377277621535	0.66254414390784
ENST00000222584	ENSG00000105866	SP4	0.546542189208322	0.183012839908993	0.698801141281598	0.579909545135769
ENST00000222644	ENSG00000105926	MPP6	0.203701368424627	0.608621526513857	0.920552782780826	0.763933133476056
ENST00000222725	ENSG00000106003	LFNG	0.911278886947302	0.036152860959605	0.429182906061711	0.356163218877743
ENST00000222800	ENSG00000106077	ABHD11	-0.115744124013757	0.782291500288965	0.957698272999797	0.794758819160001
ENST00000222969	ENSG00000106245	BUD31	0.245695142594512	0.37316295036586	0.814913483509246	0.676266937229309
ENST00000222990	ENSG00000106266	SNX8	0.386944294265462	0.338263135398846	0.796634126542979	0.661097566492105
ENST00000223029	ENSG00000106305	AIMP2	0.502694365364981	0.026770649729586	0.395489021008944	0.328201894259738
ENST00000223073	ENSG00000106344	RBM28	-0.253645029203607	0.170628869857892	0.686104231952478	0.569372843807297
ENST00000223122	ENSG00000106392	C1GALT1	-0.142373227717063	0.73703330626932	0.947418212538842	0.786227772437686
ENST00000223127	ENSG00000106397	PLOD3	-0.012425525883589	0.95616960059693	0.991587411012913	0.822882177078659
ENST00000223129	ENSG00000106399	RPA3	-0.126155777424172	0.484888082373637	0.874456964692595	0.725679897582391
ENST00000223208	ENSG00000106477	CEP41	0.066338612489142	0.853361311810127	0.97023905500272	0.805165956122634
ENST00000223215	ENSG00000106484	MEST	0.389668706757818	0.307079929658665	0.780785209743117	0.647945129283078
ENST00000223321	ENSG00000106588	PSMA2	0.28871448881756	0.02152478098432	0.376176851052842	0.312175429743255
ENST00000223324	ENSG00000106591	MRPL32	0.138213940732362	0.59954063521602	0.91603083870449	0.760180537240126
ENST00000223336	ENSG00000106603	COA1	-0.104606322798766	0.794565061846953	0.959597444887223	0.796334872546737
ENST00000223369	ENSG00000106636	YKT6	0.291162658671917	0.41092675034996	0.835988034882003	0.693755937716775
ENST00000223398	ENSG00000106665	CLIP2	-0.346393532481248	0.434714404646205	0.845831010635742	0.701924263804029
ENST00000223500	ENSG00000086065	CHMP5	-0.069025609239113	0.799465967445142	0.959597444887223	0.796334872546737
ENST00000223641	ENSG00000106803	SEC61B	0.036550162485147	0.83701577760465	0.969325329375992	0.804407688596621
ENST00000223864	ENSG00000107020	PLGRKT	0.515688062423125	0.26705473671794	0.767221764034718	0.636689321061577
ENST00000224073	ENSG00000107223	EDF1	0.235437792316798	0.293951152927589	0.775010050466995	0.643152535523485
ENST00000224140	ENSG00000107290	SETX	0.398601485160642	0.008238285804191	0.221058431822291	0.183448318947196
ENST00000224237	ENSG00000026025	VIM	-0.395585442431732	0.000148958180747	0.027640504774473	0.022937845410056
ENST00000224652	ENSG00000107669	ATE1	-0.423310345431303	0.176151440647252	0.689327102151068	0.572047386077602
ENST00000224807	ENSG00000107819	SFXN3	-0.013554073008012	0.967229300653505	0.992869901654596	0.823946469222337
ENST00000225174	ENSG00000108179	PPIF	-0.085440976319551	0.614561449039972	0.922448465319976	0.765506291180098
ENST00000225275	ENSG00000005381	MPO	0.173514936784728	2.16100537892907E-14	1.36337829356635E-10	1.1314178517511E-10
ENST00000225296	ENSG00000005100	DHX33	-0.372450543225864	0.255618488019642	0.758916254548669	0.629796882077659
ENST00000225298	ENSG00000011260	UTP18	-0.149567270372627	0.360407334142595	0.806104350501341	0.668956559478228
ENST00000225371	ENSG00000121053	EPX	-0.377085081426176	0.000567699040855	0.059700489794471	0.049543256065094
ENST00000225388	ENSG00000108256	NUFIP2	0.260973542249812	0.045801730405646	0.466069543756807	0.386774092306084
ENST00000225430	ENSG00000108298	RPL19	-0.222034426308208	0.001230570171801	0.091337261339884	0.075797457314419
ENST00000225504	ENSG00000213246	SUPT4H1	0.213733261716488	0.315177795235418	0.781850092461981	0.648828836559208
ENST00000225519	ENSG00000197417	SHPK	0.4742823497723	0.237138722942383	0.743502809855115	0.617005827265097
ENST00000225538	ENSG00000108405	P2RX1	-0.046347106983882	0.885866889326554	0.977096848818918	0.81085698874644
ENST00000225577	ENSG00000108443	RPS6KB1	0.425310587782159	0.111359182841286	0.600212399860455	0.498094349344605
ENST00000225603	ENSG00000108468	CBX1	-0.131476277026584	0.584797430057012	0.910809661988629	0.755847673374426
ENST00000225614	ENSG00000108479	GALK1	-0.002945419501773	0.990452567351157	0.997457780663439	0.827753782450642
ENST00000225665	ENSG00000108528	SLC25A11	0.08782733592673	0.797578588720086	0.959597444887223	0.796334872546737
ENST00000225698	ENSG00000108561	C1QBP	0.243843851947191	0.068367260721488	0.539836104996078	0.447990267334133
ENST00000225719	ENSG00000108582	CPD	0.065351903102381	0.491028059765798	0.877834739204292	0.728482989284641
ENST00000225726	ENSG00000108588	CCDC47	-0.078191735541495	0.611482765426845	0.921463433715814	0.76468884942769
ENST00000225729	ENSG00000108591	DRG2	0.067793472417982	0.846702745926214	0.97023905500272	0.805165956122634
ENST00000225737	ENSG00000108599	AKAP10	0.441162337217106	0.330425858475913	0.790528641793809	0.656030847686764
ENST00000225792	ENSG00000108654	DDX5	-0.009368869126931	0.895740465032778	0.98009479602702	0.813344875641706
ENST00000225831	ENSG00000108691	CCL2	-0.511440070785596	0.260925430308366	0.762984792567758	0.633173213186236
ENST00000225916	ENSG00000108773	KAT2A	0.558343975393054	0.013994985457662	0.298291767744565	0.247541443669148
ENST00000225969	ENSG00000108826	MRPL27	0.037771465312014	0.896673688164261	0.980353217829304	0.813559330457193
ENST00000225972	ENSG00000108829	LRRC59	0.225619153172229	0.095242728985449	0.582912349175566	0.483737669123533
ENST00000225983	ENSG00000108840	HDAC5	0.622771687483323	0.052873141202237	0.489329008697502	0.406076272764922
ENST00000226004	ENSG00000108861	DUSP3	0.062353652371318	0.878817083902853	0.974962872172277	0.809086079465704
ENST00000226230	ENSG00000109084	TMEM97	0.039324281596668	0.881484416598828	0.975492928314683	0.809525953699275
ENST00000226279	ENSG00000004468	CD38	0.463179475129283	0.22780713220996	0.736362799311339	0.611080593286354
ENST00000226299	ENSG00000002549	LAP3	-0.004164792996002	0.981037459091613	0.995377487838319	0.826027423412716
ENST00000226319	ENSG00000077684	JADE1	0.455201460583796	0.048416174398452	0.474732930564159	0.393963520608351
ENST00000226574	ENSG00000109320	NFKB1	0.104789869549369	0.585108988137299	0.910809661988629	0.755847673374426
ENST00000226578	ENSG00000109323	MANBA	0.218565026283371	0.244345006623021	0.750522223361558	0.622830982167071
ENST00000226796	ENSG00000109534	GAR1	-0.075299349552219	0.743722374966171	0.949687600482624	0.788111054608349
ENST00000227155	ENSG00000085117	CD82	0.073090045699809	0.732232975179489	0.94646698443879	0.785438382978748
ENST00000227163	ENSG00000066336	SPI1	0.353508191913201	0.004680362159355	0.18005124916688	0.149417955749183
ENST00000227266	ENSG00000109861	CTSC	0.081273158247434	0.413374488448314	0.838039732525839	0.695458566658123
ENST00000227322	ENSG00000109917	ZPR1	0.054004656436946	0.805092095798205	0.959806467183651	0.796508332516512
ENST00000227378	ENSG00000109971	HSPA8	0.247742221306454	2.09536565517164E-09	1.88852313121113E-06	1.56721637287324E-06
ENST00000227471	ENSG00000110057	UNC93B1	0.185280170046892	0.197402813291041	0.708024075641374	0.587563321515678
ENST00000227474	ENSG00000110060	PUS3	0.402750449063103	0.240183705896421	0.746830458600553	0.61976732142465
ENST00000227507	ENSG00000110092	CCND1	0.534419195591518	0.103354763526789	0.594953471072568	0.493730156413134
ENST00000227520	ENSG00000110104	CCDC86	-0.215885733652318	0.275160436777789	0.768332293798948	0.63761090915351
ENST00000227524	ENSG00000110107	PRPF19	0.183191023208013	0.115129313898272	0.607758099669509	0.504356250027787
ENST00000227525	ENSG00000110108	TMEM109	0.373271827548834	0.039356721865508	0.44977594273977	0.373252627906233
ENST00000227638	ENSG00000110218	PANX1	0.254265616475732	0.55253668287448	0.896156955293274	0.743687927242462
ENST00000227868	ENSG00000110435	PDHX	-0.22561167509708	0.37920333705599	0.818016405638724	0.678841938977871
ENST00000228027	ENSG00000062282	DGAT2	-0.391513529351136	0.402523053672384	0.833448620157226	0.691648570182636
ENST00000228136	ENSG00000110696	C11orf58	0.004064267394948	0.982647123296756	0.996240087037339	0.826743262983644
ENST00000228251	ENSG00000060138	YBX3	0.139485614575804	0.425858377116582	0.8444533829386	0.700781020892675
ENST00000228306	ENSG00000089157	RPLP0	-0.183617731721056	0.017838688720287	0.342318082193692	0.284077274076313
ENST00000228318	ENSG00000075415	SLC25A3	0.01054777344681	0.90758682591744	0.985039501041726	0.817448305740074
ENST00000228347	ENSG00000013503	POLR3B	-0.282291159975027	0.301454525427917	0.778361793406677	0.645934024574859
ENST00000228437	ENSG00000110851	PRDM4	-0.192106491580321	0.636869552500359	0.927834454833079	0.769975927166841
ENST00000228463	ENSG00000110876	SELPLG	-0.003031213843615	0.985166280175338	0.996811520697314	0.82721747490783
ENST00000228495	ENSG00000110906	KCTD10	-0.683118103142296	0.0603670386491	0.509310148247112	0.422657890714569
ENST00000228506	ENSG00000110917	MLEC	0.252991543027839	0.115405643272162	0.607758099669509	0.504356250027787
ENST00000228740	ENSG00000111144	LTA4H	-0.174588523429069	0.249872333686619	0.753194026825725	0.625048214280853
ENST00000228799	ENSG00000111203	ITFG2	-0.301026675281007	0.404160531577168	0.834101539411631	0.692190404025577
ENST00000228825	ENSG00000111229	ARPC3	0.106398552889056	0.308582566117577	0.780785209743117	0.647945129283078
ENST00000228843	ENSG00000111247	RAD51AP1	-0.245902220036895	0.277515427561962	0.768332293798948	0.63761090915351
ENST00000228918	ENSG00000111321	LTBR	0.164751374521202	0.522184091155535	0.886328019341065	0.735531252273728
ENST00000228922	ENSG00000111325	OGFOD2	-0.495852686857783	0.158986573286692	0.664709271614142	0.551617947621455
ENST00000228945	ENSG00000111348	ARHGDIB	0.102420566903432	0.116688855521808	0.609428799244275	0.505742702586642
ENST00000229179	ENSG00000111581	NUP107	0.206541471892586	0.105186409798106	0.596131192003611	0.494707504000411
ENST00000229195	ENSG00000111596	CNOT2	0.22693446905845	0.26673260059956	0.767221764034718	0.636689321061577
ENST00000229214	ENSG00000111615	KRR1	-0.033663539474898	0.882143310748928	0.975537624454861	0.809563045393591
ENST00000229238	ENSG00000111639	MRPL51	0.850032013262614	0.009082639115226	0.232775702742498	0.193172054139025
ENST00000229239	ENSG00000111640	GAPDH	0.000466029232949	0.994021862690826	0.998284089339713	0.828439505842166
