hl60.6h.stbl.log2FoldChange	hl60.6h.stbl.pvalue	hl60.72h.stbl.log2FoldChange	hl60.72h.stbl.pvalue	hl60.120h.stbl.log2FoldChange	hl60.120h.stbl.pvalue	name
ENSG00000071537	2.13450142537701	0.00041179139628189	-0.315577116849519	0.319054057943452	-0.482729634786536	0.171824819889655	SEL1L
ENSG00000071564	1.2187912489146	0.105348961840589	-0.945575206225797	0.234020685509983	-1.86654792546109	0.0383487110942855	TCF3
ENSG00000071626	0	NA	-0.102116296646884	0.801684518955689	0	NA	DAZAP1
ENSG00000071655	0	NA	0	NA	0	NA	MBD3
ENSG00000071794	0	NA	0	NA	0	NA	HLTF
ENSG00000071994	0	NA	0	NA	0	NA	PDCD2
ENSG00000072110	0	NA	0	NA	0	NA	ACTN1
ENSG00000072121	0	NA	0	NA	0	NA	ZFYVE26
ENSG00000072274	0.018884727641066	0.975733797678951	1.81576398182562	0.113309043844443	1.51025858405943	0.0320273806262051	TFRC
ENSG00000072310	0	NA	0	NA	0	NA	SREBF1
ENSG00000072501	0.116436004685685	0.83495461152872	1.71875110211953	0.00837496286331224	0.553719821165174	0.283012241457451	SMC1A
ENSG00000072518	0	NA	0	NA	0	NA	MARK2
ENSG00000072571	0.0243928979572078	0.971873729570156	0.3804090871792	0.679233133442927	-0.643037873866991	0.365360680053794	HMMR
ENSG00000072657	-0.960740358115765	0.300748833225652	0.330193823923532	0.654872840522584	0.528638556466818	0.52113652594454	TRHDE
ENSG00000072736	0	NA	0	NA	0	NA	NFATC3
ENSG00000072786	0.0914529037802968	0.701023288381821	-0.18163774154246	0.525209187113846	-0.333973200452097	0.183611397488629	STK10
ENSG00000072803	-0.454790197398086	0.352586667313217	0.170298026565744	0.714022923136666	-0.415307320898327	0.393536267995209	FBXW11
ENSG00000072958	0	NA	0	NA	0	NA	AP1M1
ENSG00000073060	0	NA	0	NA	0	NA	SCARB1
ENSG00000073578	0	NA	0	NA	0	NA	SDHA
ENSG00000073584	0	NA	0	NA	0	NA	SMARCE1
ENSG00000073614	0	NA	0	NA	0	NA	KDM5A
ENSG00000073792	0	NA	0	NA	0	NA	IGF2BP2
ENSG00000073849	0.0593039980796515	0.944921237667048	-2.2576661536702	0.133861189649348	-0.383092515048718	0.657377336230599	ST6GAL1
ENSG00000073910	0	NA	0	NA	0	NA	FRY
ENSG00000073921	0.264908157465418	0.579029226279526	-0.321636405174439	0.525096880209687	0.604530459398127	0.223090202820503	PICALM
ENSG00000073969	0	NA	0	NA	0	NA	NSF
ENSG00000074201	0	NA	0	NA	0	NA	CLNS1A
ENSG00000074319	-0.179471901676455	0.735811181463229	-0.496053865126115	0.515765765157014	0.843050754322353	0.138760358404679	TSG101
ENSG00000074356	0	NA	0	NA	0	NA	NCBP3
ENSG00000074370	0	NA	0	NA	0	NA	ATP2A3
ENSG00000074603	0	NA	0	NA	0	NA	DPP8
ENSG00000074657	0	NA	0	NA	0	NA	ZNF532
ENSG00000074695	0.398672922483832	0.434724599561162	-0.606681688339886	0.321169802386156	3.33571994006257	0.0004286080345287	LMAN1
ENSG00000074755	0	NA	0	NA	0	NA	ZZEF1
ENSG00000074800	0.463308622374406	0.666650286526974	2.47337355386926	0.163250233609872	0.23134946460919	0.830847583955415	ENO1
ENSG00000075151	0	NA	0	NA	0	NA	EIF4G3
ENSG00000075292	-0.0907379512823768	0.778949842953168	0.749059689342055	0.0535811111821137	0.175824884520488	0.589074472465194	ZNF638
ENSG00000075303	0	NA	0	NA	0	NA	SLC25A40
ENSG00000075407	-0.00945040041633301	0.970893476421191	-0.273827370956197	0.362362307820462	-0.0754414355772347	0.771432598760082	ZNF37A
ENSG00000075413	-1.72905314754991	0.0133913123977226	0.764295637289715	0.295434189625873	0.474662450966132	0.413182137600312	MARK3
ENSG00000075415	0	NA	0	NA	0	NA	SLC25A3
ENSG00000075420	0	NA	2.50387069276827	0.0110326349521636	0	NA	FNDC3B
ENSG00000075568	0	NA	0	NA	0	NA	TMEM131
ENSG00000075624	0	NA	0	NA	0	NA	ACTB
ENSG00000075651	0	NA	0	NA	0	NA	PLD1
ENSG00000075711	0	NA	0	NA	0	NA	DLG1
ENSG00000075785	0	NA	0	NA	0	NA	RAB7A
ENSG00000075856	0.817395101529196	0.453635514872442	1.82983143902183	0.30332787614152	-0.301410098857468	0.750215717712926	SART3
ENSG00000075884	-0.547933096508326	0.090780885346575	-0.451095698531845	0.255246291283574	0.089214007054378	0.762835259979253	ARHGAP15
ENSG00000076003	0.569827315550798	0.475218859019307	2.39517263110332	0.0573489064389362	0.688758086079217	0.436377440115538	MCM6
ENSG00000076242	0.282419380613352	0.40602048597811	-0.0241577711968881	0.942820076850225	-0.655655713755136	0.111358591256532	MLH1
ENSG00000076382	-0.958581201827021	0.367917401934321	-0.48835874509303	0.735016065829225	0.969263826974823	0.362873339260939	SPAG5
ENSG00000076554	0.0627338566595081	0.868850304036826	-0.525111967250636	0.187958647241143	-0.551159621202746	0.171925951203105	TPD52
ENSG00000076641	-1.51060385712126	0.0074007081791811	-0.640474381847846	0.191732033427105	-0.611598053429344	0.134394324731575	PAG1
ENSG00000076928	0	NA	0	NA	0	NA	ARHGEF1
ENSG00000077044	0	NA	-1.32595523604006	0.0696149793914767	0	NA	DGKD
ENSG00000077147	-0.229001090983448	0.503078008814616	0.0366698874393077	0.92962464215134	0.533398070651136	0.140555642179273	TM9SF3
ENSG00000077232	0	NA	0	NA	0	NA	DNAJC10
ENSG00000077235	0	NA	0	NA	0	NA	GTF3C1
ENSG00000077254	0	NA	1.7607480235034	0.0947501858888579	0	NA	USP33
ENSG00000077380	0	NA	0	NA	0	NA	DYNC1I2
ENSG00000077420	0	NA	0	NA	0	NA	APBB1IP
ENSG00000077514	0	NA	0	NA	0	NA	POLD3
ENSG00000077549	0	NA	0	NA	0	NA	CAPZB
ENSG00000077684	0	NA	0	NA	0	NA	JADE1
ENSG00000078043	0	NA	0	NA	0	NA	PIAS2
ENSG00000078070	0	NA	-0.690151500552834	0.22656297739175	0	NA	MCCC1
ENSG00000078124	0	NA	0.610137331836824	0.465209176954015	0	NA	ACER3
ENSG00000078142	0.748865562167023	0.757396955210456	-1.84693050109917	0.457121514224091	0.44829054242007	0.852507662682209	PIK3C3
ENSG00000078304	0	NA	0	NA	0	NA	PPP2R5C
ENSG00000078369	0	NA	0	NA	0	NA	GNB1
ENSG00000078618	0	NA	0	NA	0	NA	NRDC
ENSG00000078674	0.16888694288897	0.752001371400727	0.588204209398347	0.149633161333812	0.484566380957349	0.321788326976797	PCM1
ENSG00000078699	0	NA	-3.9445373875544	0.0244938759056544	0	NA	CBFA2T2
ENSG00000079332	0.684087991076988	0.468058520835976	0.0328191509182147	0.951718731135466	1.64815654569902	0.0877574892631008	SAR1A
ENSG00000079335	-1.23854121066051	0.0386235881232332	-0.00955094118784794	0.97666136786191	0.337478404455611	0.461889547707606	CDC14A
ENSG00000079387	0	NA	0	NA	0	NA	SENP1
ENSG00000079459	0	NA	0	NA	0	NA	FDFT1
ENSG00000079616	0.694905128532467	0.192980874962281	-0.0806711884182609	0.873215166870098	-2.69183866323674	0.00458134624572794	KIF22
ENSG00000079805	0.478056116493045	0.490142364519664	-0.449687822475856	0.587361396976845	-0.762952239990689	0.282933531679186	DNM2
ENSG00000079819	0	NA	0.529879651581174	0.436426728725278	0	NA	EPB41L2
ENSG00000079950	0.147078574488557	0.820756753093892	-1.17835751733182	0.241859310577309	-1.01360325011745	0.144654935218947	STX7
ENSG00000080189	1.26751390516334	0.143515411507429	-1.99352411334057	0.0320105183785103	0.87430425927477	0.292517100738574	SLC35C2
ENSG00000080298	0	NA	0	NA	0	NA	RFX3
ENSG00000080345	0	NA	0	NA	0	NA	RIF1
ENSG00000080371	-0.19134961925357	0.473446973665058	0.186780999740458	0.534553467238209	-0.0209255975497529	0.936483553008961	RAB21
ENSG00000080503	0	NA	0	NA	0	NA	SMARCA2
ENSG00000080546	0	NA	0	NA	0	NA	SESN1
ENSG00000080608	0	NA	0	NA	0	NA	PUM3
ENSG00000080802	0	NA	0	NA	0	NA	CNOT4
ENSG00000080815	0	NA	-0.449021438259532	0.691977480647562	0	NA	PSEN1
ENSG00000080824	0	NA	0.392353084338441	0.389324184563764	0	NA	HSP90AA1
ENSG00000080839	-0.23262147566486	0.556957811935911	0.502022505829761	0.206076665565198	1.48639356378818	0.00426139451233379	RBL1
ENSG00000080986	0	NA	0	NA	0	NA	NDC80
ENSG00000081014	0	NA	0	NA	0	NA	AP4E1
ENSG00000081154	0	NA	0	NA	0	NA	PCNP
ENSG00000081189	-1.92943717459991	0.0471447048357103	-0.582563097236587	0.439407760842049	-0.00143142102435667	0.998349081482245	MEF2C
ENSG00000081237	0.0794352003669254	0.909657894292849	1.1439917763683	0.252068959188986	2.19748501938685	0.0120577921053531	PTPRC
ENSG00000081307	1.76853451200532	0.0418181538312095	-1.15205580027009	0.283425622035	0.415528344584164	0.586423859733536	UBA5
ENSG00000081320	0	NA	0	NA	0	NA	STK17B
ENSG00000081870	0	NA	0	NA	0	NA	HSPB11
ENSG00000081913	0.322934344137163	0.641605783111695	-0.182473882916103	0.818941680346683	-0.764196060306945	0.334516959587488	PHLPP1
ENSG00000082068	0.0165858907534789	0.956652232406233	-0.748968515133157	0.0980656498742387	-1.06545377870413	0.00670889928058534	WDR70
ENSG00000082074	0	NA	0	NA	0	NA	FYB
ENSG00000082212	-0.397823982019326	0.355222203031803	0.842997901285315	0.0667990867041063	0.620078110875312	0.16434225490768	ME2
ENSG00000082269	-0.150065311325219	0.754386568449869	0.213996186441774	0.46627845639158	0.993242760200029	0.0508742528775819	FAM135A
ENSG00000082397	-0.172596406746178	0.598757450911381	0.116125153070792	0.705624234963499	-0.82862620423638	0.0296817659150082	EPB41L3
ENSG00000082701	0	NA	0	NA	0	NA	GSK3B
ENSG00000082898	-0.447616739624609	0.22435772551147	0.279436953143834	0.464275333804759	-0.630807244658886	0.10026780717494	XPO1
ENSG00000082996	0	NA	1.27952489426091	0.154358247685472	0	NA	RNF13
ENSG00000083097	0	NA	0.0272597809225164	0.963395546633049	0	NA	DOPEY1
ENSG00000083168	0	NA	-1.97698286757007	0.0786603410949341	0	NA	KAT6A
ENSG00000083223	0	NA	0	NA	0	NA	ZCCHC6
ENSG00000083312	0	NA	0	NA	0	NA	TNPO1
ENSG00000083535	-0.0815935699655576	0.756099417862696	-0.131235268950755	0.679973359130844	-0.119975063605319	0.649042122090809	PIBF1
ENSG00000083642	0	NA	0	NA	0	NA	PDS5B
ENSG00000083720	-0.0464577286838146	0.84257719475562	-0.387247738686208	0.215164106643486	-0.682912823696168	0.0162714426203152	OXCT1
ENSG00000083896	0	NA	0	NA	0	NA	YTHDC1
ENSG00000084070	0.0341495474287818	0.953492014980141	-1.71791135271867	0.0833523269446123	-2.41815836575391	0.0064946290706076	SMAP2
ENSG00000084072	-0.065004651742572	0.941865547388679	-1.05559105380032	0.322900924305584	-1.67585744028249	0.0876892414092031	PPIE
ENSG00000084234	0	NA	0.104499980724137	0.797531912132509	0	NA	APLP2
ENSG00000084733	-0.388992784589925	0.126800044172549	0.00864681138402668	0.975742754468435	-0.228786861863372	0.346186563083466	RAB10
ENSG00000084754	-0.259385668370916	0.483831001210435	0.934084098624468	0.0844616358829308	0.986502332890029	0.02305586254736	HADHA
ENSG00000085224	0	NA	0	NA	0	NA	ATRX
ENSG00000085231	-0.292834706808306	0.478795987494198	0.53227900331838	0.434732764839891	-0.560135182077206	0.198071249732068	AK6
ENSG00000085377	0	NA	0	NA	0	NA	PREP
ENSG00000085382	0	NA	-0.459934897337636	0.432388146876475	0	NA	HACE1
ENSG00000085415	0	NA	0	NA	0	NA	SEH1L
ENSG00000085433	0	NA	0	NA	0	NA	WDR47
ENSG00000085449	0	NA	-0.217325524449705	0.520029960411553	0	NA	WDFY1
ENSG00000085491	-0.0580050690282029	0.901578312125843	-0.874658219942409	0.219738038071722	0.296186114261856	0.532684203917022	SLC25A24
ENSG00000085511	-0.31341063097332	0.38674749796699	-0.431116774599043	0.178596452906336	0.249900724289833	0.486369372756095	MAP3K4
ENSG00000085832	0.309692303725172	0.792146908819115	0.402242307826945	0.386379419487032	-0.568124451547444	0.630831945256864	EPS15
ENSG00000085978	-1.47166032262846	0.142801888648897	1.7878492859628	0.17980865164903	1.07320842579146	0.194507132485813	ATG16L1
ENSG00000086015	0	NA	0	NA	0	NA	MAST2
ENSG00000086102	-0.21522087468762	0.778634545868609	0.232042065429473	0.710714691742373	-0.390319843224072	0.612923804706409	NFX1
ENSG00000086189	0	NA	1.43499698570811	0.119218350766254	0	NA	DIMT1
ENSG00000086200	-0.107744969767505	0.900566907972957	1.30417113993552	0.130967053794302	-0.821784922434095	0.395527449662372	IPO11
ENSG00000086666	0	NA	-0.15543510821032	0.587544776090484	0	NA	ZFAND6
ENSG00000086712	-0.587003673326523	0.153197898711913	0.485560223806957	0.337921051849831	-0.689513558924062	0.100737632166935	TXLNG
ENSG00000086730	0.00648397201631634	0.993910319282155	1.56038947247	0.312945576892874	-0.448601906597219	0.635483155554958	LAT2
ENSG00000087053	0	NA	0	NA	0	NA	MTMR2
ENSG00000087087	0	NA	0	NA	0	NA	SRRT
ENSG00000087095	-2.13240490281725	0.000984324625990325	0.0713337029525678	0.861357103243797	1.29823988476324	0.00774543466956294	NLK
ENSG00000087157	0.543189212828062	0.318904156550625	1.02181680272995	0.113633586901054	0.342546997411492	0.537937343267818	PGS1
ENSG00000087206	0.0364973276244207	0.921184067584042	0.525908429917418	0.121220068654163	-0.269778476241738	0.471847941202356	UIMC1
ENSG00000087253	2.32574930495624	0.000487525092572427	-0.275368109331593	0.477162372785966	0.447686534170835	0.232223663800238	LPCAT2
ENSG00000087266	0	NA	0	NA	0	NA	SH3BP2
ENSG00000087269	0	NA	0	NA	0	NA	NOP14
ENSG00000087274	0.954518363115938	0.278529418760902	0.763391791214715	0.361459578116884	-1.10328491068181	0.197693875699638	ADD1
ENSG00000087302	0	NA	1.09907763062897	0.0791148322895868	0	NA	C14orf166
ENSG00000087338	-0.422036093451144	0.685478782430966	-1.88626269520229	0.248724862863006	0.242487748218806	0.815358534640008	GMCL1
ENSG00000087460	0.724880204427243	0.1958790972159	-0.213534284476681	0.607495297199773	-0.606553402306495	0.213661099237795	GNAS
ENSG00000087470	-0.0829594462215153	0.785406565879789	-0.125121954373861	0.758901274701646	-0.525012600622314	0.115637378691461	DNM1L
ENSG00000087495	-0.0671628684381338	0.800128903111664	0.335510988951378	0.33458133789983	-0.464504854788173	0.107193016905701	PHACTR3
ENSG00000087502	0	NA	0.381759379459333	0.24860760530029	0	NA	ERGIC2
ENSG00000087586	0.094801445982343	0.758836324315686	0.0202506094205904	0.963624697887523	-0.177657495443412	0.568379591003332	AURKA
ENSG00000088179	0.0448450852203721	0.893609557327241	-1.8120137980206	0.0317655562276258	0.398260107915482	0.257262844428847	PTPN4
ENSG00000088247	0	NA	0	NA	0	NA	KHSRP
ENSG00000088325	0	NA	0	NA	0	NA	TPX2
ENSG00000088766	0.695614532393235	0.196025738364661	-0.355193804572278	0.542576797278533	-0.616418259468842	0.24602359678802	CRLS1
ENSG00000088812	0	NA	0	NA	0	NA	ATRN
ENSG00000088833	0	NA	0	NA	0	NA	NSFL1C
ENSG00000088854	0	NA	0	NA	0	NA	C20orf194
ENSG00000088930	-0.0557110287450794	0.868746020488076	0.305317964440497	0.485899822128958	-0.464112907800636	0.192386595959023	XRN2
ENSG00000088970	0	NA	0	NA	0	NA	KIZ
ENSG00000088992	0	NA	0	NA	0	NA	TESC
ENSG00000089006	0	NA	0	NA	0	NA	SNX5
ENSG00000089009	-0.0876740586478475	0.940498850305017	3.64056529569333	0.0281383060668022	-1.20753948986985	0.368727796624565	RPL6
ENSG00000089022	0	NA	0	NA	0	NA	MAPKAPK5
ENSG00000089048	-0.703858459849741	0.0831245665847724	1.06129680633498	0.0201574348122064	0.459389068757701	0.233060684556412	ESF1
ENSG00000089053	0	NA	0	NA	0	NA	ANAPC5
ENSG00000089057	0.220267417118988	0.81269567007044	-1.11610427906963	0.141533608077274	0.0793625689810527	0.939625407654753	SLC23A2
ENSG00000089094	1.43933605013144	0.304289871164743	-0.89941476536434	0.291404387704363	-1.74778762945939	0.221274283280869	KDM2B
ENSG00000089154	0	NA	0	NA	0	NA	GCN1
ENSG00000089157	0	NA	0	NA	0	NA	RPLP0
ENSG00000089280	0	NA	0	NA	0	NA	FUS
ENSG00000089597	0	NA	0	NA	0	NA	GANAB
ENSG00000089682	-0.229819690533829	0.69151887553275	-0.556907278206347	0.162885780320399	1.5049340777396	0.0268184988630797	RBM41
ENSG00000089737	0	NA	0	NA	0	NA	DDX24
ENSG00000089820	0	NA	0	NA	0	NA	ARHGAP4
ENSG00000089876	0	NA	0	NA	0	NA	DHX32
ENSG00000089902	0.622737048358258	0.117068185497123	-0.452275162381444	0.317835841553259	0.108856976318371	0.740765464725899	RCOR1
ENSG00000089916	0	NA	0	NA	0	NA	GPATCH2L
ENSG00000090054	-0.0289016013130861	0.967609844156979	-0.141988984602317	0.859545274032416	-0.145516245628548	0.838208918283503	SPTLC1
ENSG00000090060	0	NA	0	NA	0	NA	PAPOLA
ENSG00000090316	0.93589461581517	0.100466190212166	-0.427630081274105	0.405440372997135	0.00648974181472295	0.98974820957518	MAEA
ENSG00000090376	0.103538144814133	0.801646264342587	-0.291084867224846	0.33466651090324	0.495649808989762	0.248504999660245	IRAK3
ENSG00000090621	0	NA	0	NA	0	NA	PABPC4
ENSG00000090686	0	NA	0	NA	0	NA	USP48
ENSG00000090857	0	NA	0	NA	0	NA	PDPR
ENSG00000090863	0	NA	0	NA	0	NA	GLG1
ENSG00000090889	-0.159043205092072	0.675222394093451	0.743908722114162	0.175915063712349	-0.901686510474228	0.0384730988232349	KIF4A
ENSG00000090905	2.34170096426912	0.0466458609792767	0.572471801184917	0.236012122901399	-1.45893257377585	0.134227659286599	TNRC6A
ENSG00000090989	-3.23378979910198	0.00050713310995925	-0.386057631291036	0.695311757272606	-1.57375223019141	0.0222427123592178	EXOC1
ENSG00000091009	-0.116261790425669	0.646644733667618	0.465147190898406	0.165708888431129	0.137753829242902	0.588014012293311	RBM27
ENSG00000091039	-1.27399619448496	0.107052129151797	0.57915137501621	0.316395693252739	0.336801313022406	0.599237076824375	OSBPL8
ENSG00000091127	0.244245786245968	0.641009648193351	-0.850334791576645	0.285152744930589	0.170113276780009	0.744480334495967	PUS7
ENSG00000091157	0.0273516488405106	0.94597746006001	0.275635713944659	0.387754232425189	-0.210199443970178	0.544156192964969	WDR7
ENSG00000091436	0	NA	-0.502247983865809	0.165060801191935	0	NA	AC013461.1
ENSG00000091483	0.111395518039457	0.679077670269963	-0.312281097603794	0.310596810943779	-0.661522910034628	0.0337014866349751	FH
ENSG00000091490	0	NA	2.33886147550551	0.342957627305671	0	NA	SEL1L3
ENSG00000091527	0	NA	0	NA	0	NA	CDV3
ENSG00000092020	-0.220384956277434	0.598010232326192	0.408751884593987	0.372453551565872	0.619916988059681	0.160586362685449	PPP2R3C
ENSG00000092108	0	NA	0.988793443006389	0.133696590616112	0	NA	SCFD1
ENSG00000092140	-0.244864573193483	0.768520349148637	-1.12407922809967	0.225452287161679	0.219638103910671	0.79167719151827	G2E3
ENSG00000092199	0	NA	1.59595800581994	0.0319845105242026	0	NA	HNRNPC
ENSG00000092201	0.104927797015272	0.811888137970879	0.702563804210024	0.242062483087078	0.0942850263981693	0.830604522824262	SUPT16H
ENSG00000092439	0	NA	0.825826462050277	0.276749566939357	0	NA	TRPM7
ENSG00000092820	-0.00196855956363962	0.995679857667287	0.31299306116994	0.32759604202897	-0.305607968587875	0.410841675222286	EZR
ENSG00000092964	0	NA	0	NA	0	NA	DPYSL2
ENSG00000092978	-0.0303198199400648	0.938969636678067	0.488416247337654	0.385642109351021	-0.429544836985277	0.295093038819491	GPATCH2
ENSG00000093000	-0.0550902689976285	0.90617368749074	-0.74999498171046	0.223706351411788	0.0591542683885697	0.899294569332655	NUP50
ENSG00000093009	-0.206855748772482	0.651234425981801	0.647666944356105	0.18554323660915	0.608386563064743	0.206951732753529	CDC45
ENSG00000093010	0	NA	0	NA	0	NA	COMT
ENSG00000093144	0.134290491486686	0.619775761488827	-0.179102895223287	0.589624757392633	-0.856169004399602	0.010709158521406	ECHDC1
ENSG00000093167	0	NA	0	NA	0	NA	LRRFIP2
ENSG00000094916	0	NA	0	NA	0	NA	CBX5
ENSG00000094975	0	NA	0	NA	0	NA	SUCO
ENSG00000095002	-0.0783726072225908	0.859609678995009	0.223731576245655	0.448475265535469	1.45930820680844	0.0071676534227234	MSH2
ENSG00000095015	0	NA	0	NA	0	NA	MAP3K1
ENSG00000095209	0	NA	0	NA	0	NA	TMEM38B
ENSG00000095319	0	NA	0	NA	0	NA	NUP188
ENSG00000095564	0.268952491278838	0.339820466132595	0.287763006042683	0.346171162090936	0.599493638602659	0.053042195003234	BTAF1
ENSG00000095787	0	NA	0	NA	0	NA	WAC
ENSG00000096063	1.30529343360129	0.130919258559429	0.70560258860623	0.30822460759408	-1.05642067467125	0.162096351679115	SRPK1
ENSG00000096384	0	NA	0	NA	0	NA	HSP90AB1
ENSG00000096401	0	NA	0	NA	0	NA	CDC5L
ENSG00000096746	0	NA	0	NA	0	NA	HNRNPH3
ENSG00000096968	-0.768896541575919	0.0920771077890132	0.692967172469486	0.222387597011314	3.75038642846395	9.97592140203956e-05	JAK2
ENSG00000097007	0	NA	0	NA	0	NA	ABL1
ENSG00000097046	0.0336177220173729	0.941450476633486	0.10495381059124	0.713632327716766	-1.14321388055344	0.032223514051236	CDC7
ENSG00000099246	0.478790373868121	0.145129583226178	0.238455005907947	0.43061046645989	-0.109672141385263	0.721604659437047	RAB18
ENSG00000099290	0	NA	0	NA	0	NA	FAM21A
ENSG00000099783	0	NA	0	NA	0	NA	HNRNPM
ENSG00000099810	-0.385902663009596	0.242524000564304	-0.435759429400266	0.204360619998927	0.0719992871819058	0.819977154382838	MTAP
ENSG00000099917	0	NA	0	NA	0	NA	MED15
ENSG00000099956	0	NA	0	NA	0	NA	SMARCB1
ENSG00000099991	0	NA	0	NA	0	NA	CABIN1
ENSG00000100014	-1.77830574732216	0.0686329609263293	0.881534783356478	0.474936073260563	-0.279320945709141	0.733178228462139	SPECC1L
ENSG00000100030	-1.21398001677248	0.292862046082502	-1.26634709932195	0.454210496568525	0.69378121277617	0.538196248716716	MAPK1
ENSG00000100055	0	NA	-0.774962082054124	0.209085838256228	0	NA	CYTH4
ENSG00000100077	-0.350893259665627	0.252363613915922	-0.350064920485123	0.313289529119667	0.255153947326092	0.396126945824214	GRK3
ENSG00000100084	0	NA	0	NA	0	NA	HIRA
ENSG00000100106	0	NA	0	NA	0	NA	TRIOBP
ENSG00000100129	0	NA	0	NA	0	NA	EIF3L
ENSG00000100201	-0.124135030039719	0.678245297165988	0.0510846758444972	0.880441525994803	-0.395459908480205	0.207038549917254	DDX17
ENSG00000100225	-0.394750785075089	0.401727623797593	0.440277013674182	0.491449428066894	-0.781873006356863	0.119787999389852	FBXO7
ENSG00000100239	0.241271731609977	0.435753898383015	-0.503662199362752	0.131428635243069	-0.0123309842151252	0.967599336103	PPP6R2
ENSG00000100242	0	NA	0	NA	0	NA	SUN2
ENSG00000100266	-0.316159012183675	0.272375108176614	-0.272392981127499	0.452215716039227	0.206799742103836	0.463109670988838	PACSIN2
ENSG00000100281	0	NA	0	NA	0	NA	HMGXB4
ENSG00000100297	0	NA	0	NA	0	NA	MCM5
