gene_name	Estimate_treatmentDRUG
AP2A1	0.081736559353301
KLHL9	-0.6606703102704781
C17orf80	0.263384713554161
SMARCAD1	-0.008134939191748
NAE1	0.3334276911086261
NOL12	-0.387755040726975
WWP2	-0.29330323205532105
HIST1H2AG	0.09712473215890899
PIK3CG	0.077033060357921
FRA10AC1	-0.15451708522061403
SNX11	0.173046802856268
PHF2	0.05334893901124801
BCS1L	0.401042439410545
CTPS2	0.28103118874525
CD2AP	-0.044190771752817
XRCC2	0.233440504324086
PLXNB2	0.26635076312232603
NUP214	0.09614770611533001
RPE	1.07758478568652
BABAM1	-0.012371589071816999
PCBP2	0.08460817159800299
SLC33A1	0.118781813577862
MPZL1	0.566983485049385
DNMT1	0.07506866128752
ATP6V1H	-0.135868154644402
KCNK5	-0.08322432132076801
PCNT	0.297960416462095
LRP10	0.335966292080916
HIST1H2AM	-0.063966370798273
TYW1	0.19935243285328103
SLC39A10	0.16573289508886802
RBM12	0.274603872654293
ZRANB1	0.18867275096033898
SUPV3L1	0.48019580955975605
HIBCH	0.786510243520357
G3BP2	0.20093884793771
WDSUB1	-0.051336271347178
PTPN22	0.142267761009843
ZMYM1	-0.07314502216363
TRRAP	0.16546419115506197
DDA1	0.420776906365365
RBM23	0.290859345822061
PLPPR3	0.364464725328279
SULF2	1.33321363597435
ATG2B	-0.06716982186541
FAM3C	0.5283184534985129
P2RX4	0.233273183248795
ATP2A3	0.205816747020603
CLN3	-0.396039927283637
SRSF2	0.341486199637212
TCEAL8	0.023238767650017998
SDF4	0.40721479395118
MCMBP	-0.08395645240398401
DHDDS	-0.41929183527363395
XRCC6	0.194764737657429
TFRC	0.257412897060805
SPN	0.168300585975683
MAK16	0.812797418980043
CD300A	0.7542960078247181
DYNC1H1	0.298273309930856
RTEL1	0.13380364603757
ETS2	0.270679204953131
CUX1	0.756844980381441
MSN	0.13968774964816502
PRKAR1B	0.059053929503638
VPS13A	0.07198242776512
RAB5B	0.18705869289671
BAZ1A	0.11257417356615801
ZNF460	-0.017937878163671
ANKS1A	0.29731224831455105
LRRCC1	0.133426858231558
EIF2B3	0.42322964010053205
SIN3A	0.058784230412860995
MORF4L2	0.20795572848653598
MAN2A2	0.19341660708546
GSTCD	0.27026865540801204
CNPPD1	-0.43714889020714204
CES1	-0.447629291266478
TOPORS	-0.143284157099041
ETF1	0.05415726279909099
SCAF1	-0.002705156797511
RRM2	0.06777909087720099
WDHD1	-0.10134300650828998
PIM3	-0.19767651745234002
LONP1	0.142347277423268
C15orf39	0.17430116495642597
ZNF148	0.643456697047804
TTI2	-0.24294420741766
UBAP2	0.016612951856459997
GTPBP4	0.08835942029310001
ANKHD1	-0.510948167691578
DNAJC5	-0.142239500001856
EIF3B	0.228884563804266
UBE2Z	0.47985918957511603
MPC1	0.142104878637433
GRAMD4	0.073021904042775
UBA3	0.162311742025974
RFWD3	0.049462904959899995
STAT1	0.22288608860145603
ZNF627	-0.398562640135982
LRIG2	0.300752794494669
SMC5	0.297779214399263
ABHD14B	0.082413642395969
IQGAP3	0.106429544415776
CAPZA2	0.11517622651191901
SREBF2	0.17153375730009698
DENND4B	0.249183511981683
ATG9A	0.087938568663671
AKAP13	0.4010689626947871
SPOUT1	0.361494147396205
DCAF12	-0.03877931447105
CNOT7	0.71955205584075
CHAMP1	-0.17229358197185302
TAF11	0.474566994034928
MAST2	0.496815435109427
CD47	0.225445043632529
ZNF438	0.512525915905442
TOP1	0.089050651529345
FOXJ3	0.12421982701992698
UBL7	0.05431257958920299
CTR9	-0.261555555968732
DCLRE1A	0.178153984088565
KIF21A	-0.47706602092100797
HMGN2	-0.17305097175886702
ZNF318	0.017793188901060002
FAM45A	-0.458412727423169
RPL12	-0.13936283784592998
NSMCE1	-0.017052148898402
MTOR	0.26507257701113296
OGA	0.438292356680667
MPHOSPH8	0.139971205295133
PNP	0.18697206326962199
GAB2	-0.346691995209091
BECN1	-0.265717745146279
MRPL24	-0.046024992139819004
UBAP2L	0.164771635981454
SELENON	0.034227539350903
PJA2	0.14215345097530702
IPO9	0.012472389571623001
R3HDM4	0.07556917507676801
RPL39	-0.244724994779411
KIFAP3	-0.138017065434736
C1orf174	0.18694324081731503
PSMB5	-0.114964153355953
TSEN15	-0.20371219054487602
ZEB1	0.350984911261402
NAA35	-0.127533522873486
RUNDC1	-0.32006548921104305
COMT	0.08176497491993201
TIFA	0.599356882788415
GPATCH3	0.08435279937623401
TBKBP1	0.317011400424852
FAM111A	0.100271615303392
SFT2D1	0.159460809235111
EEF1AKNMT	0.17189702819088598
CYB5R3	0.24851146625488502
QKI	-0.013251817229023997
RNF121	-0.495600191867517
SMC3	0.09949108536331501
SMG5	-0.10510047010149098
ZNF277	-0.305455862080967
SPRYD7	-0.010075458783894
DCTN1	0.191821774197351
ILF2	0.171332601258097
CMTM3	0.4050403066618521
INO80	-0.137319797554047
DARS2	-0.06990843688546601
ZNF830	0.11626627967454599
ZNF384	-0.067404668139502
SFMBT2	0.076502792243145
GLMP	0.6869777448495109
SLC39A13	-0.16072035772136598
SUCNR1	-0.20859723490270302
MRPL21	-0.235429829925429
NFE2L1	0.21513458160299498
SH3BP5L	7.33648440991153e-05
SCCPDH	-0.40185313614640994
CNST	0.06399192333313501
TFB2M	0.06768176525974
COX20	0.463186568927076
ADSS	-0.030463803878766006
CHML	0.35111797645678805
FH	0.099989654701003
MTR	0.24980582711497198
HEATR1	-0.129753658103328
TOMM20	0.227602941137524
IRF2BP2	0.249504512037676
COA6	0.37705157058282107
MAP3K21	0.18370463166831302
TSNAX	0.24638152985759101
EGLN1	0.023463321885793
EXOC8	0.368615805818144
GNPAT	0.372044212388618
C1orf131	0.29268552405453496
TTC13	0.016256722928867
COG2	-0.072703675874465
GALNT2	0.35685495501850606
RAB4A	0.174487730128211
RHOU	0.11557094554464599
HIST3H2A	0.037931730088584
IBA57	0.42208731574088904
MRPL55	0.5058780557265999
JMJD4	-0.6277451014741701
COQ8A	-0.085146731898833
PARP1	0.09937939586948501
ACBD3	0.014848660452538999
TMEM63A	-0.017152508150453997
FGFR1OP	-0.255042760822691
FBXO28	-0.47624142459270596
HLX	-0.717522851712165
IARS2	0.024596669555022006
EPRS	-0.011755654907483
LYPLAL1	-0.117894672038355
RRP15	-0.19493981768576898
CENPF	0.20983146583184903
SMYD2	0.23227555369157799
ANGEL2	0.066411729299621
FLVCR1	-0.89753554442665
NSL1	-0.060257381113669004
NENF	-0.084230196678256
DTL	0.173836898598318
INTS7	-0.15074744764935802
NEK2	0.862722756900297
SLC30A1	0.398454442311697
MRPL18	0.302611705680988
ACAT2	0.408751338156904
CR1	0.259569059686169
SOD2	0.332410070384274
TAGAP	-0.041526377640002
TMEM181	0.36938761807928205
MAPKAPK2	0.203143312106381
NUCKS1	0.22979467033062498
DSTYK	0.016417315464744
TFB1M	0.050858505525782007
MDM4	0.453506820412989
PPP1R15B	0.185906700046933
IPCEF1	0.251673387185263
TMEM183A	-0.405659224656891
CYB5R1	0.306454534238143
KLHL12	0.20371684016755898
RABIF	-0.13694092663459698
KDM5B	-0.092610632524618
UBE2T	-0.043089089141818
TIMM17A	-0.135426447361875
ARMT1	-0.148113346939172
RMND1	-0.058881969806322994
TMEM9	-0.049380129935962996
KIF14	-0.06812502801648
NEK7	-0.08751578209672001
ASPM	0.11999835170608
GINM1	0.286363067663031
CDC73	-0.10846776824383099
GLRX2	0.237580097461246
TAB2	-0.11832395950002199
RGS18	-0.559253321470595
PLA2G4A	-0.179019230768136
TPR	0.023466268320019
RAB32	-0.209080313452701
IVNS1ABP	0.080226007191034
TRMT1L	-0.125237105279682
RNF2	-0.136994074776326
FAM129A	-0.181634932793084
UTRN	0.32817021391197304
DHX9	0.068471234815027
RNASEL	-0.34767772261607605
SF3B5	0.103536420076804
LTV1	0.494743903185627
IER5	0.033471874387639
MR1	0.32278578063838204
XPR1	0.685784741056155
PEX3	-0.08377774031522799
ACBD6	-0.25685524915312496
QSOX1	0.146417699728202
CEP350	0.14516147465613902
TOR1AIP2	0.455934369639819
SOAT1	-0.23990880197871498
TOR3A	0.407862797550326
VTA1	0.030528098459410003
RASAL2	-0.09834226089043699
HECA	-0.22952875794581198
ABRACL	0.064407825706586
COP1	0.015329715139305
CACYBP	0.21910645041454002
SUCO	0.6212516050503771
IFNGR1	-0.068652791673008
TIPRL	0.231718669206459
HBS1L	0.07567293178036501
DCAF6	0.631716481991683
RCSD1	-0.9569479367936659
POU2F1	-0.25818103857056496
TADA1	0.26481955320676004
UCK2	0.40755535534430104
TMCO1	0.008349193409313001
STX7	0.25693834791571596
ATF6	0.091145073469338
SDHC	0.033210641561446
NDUFS2	0.12864417372438197
UFC1	-0.32155986925227803
NIT1	-0.127712142201365
PFDN2	0.296249812459132
ARHGAP30	-0.32918621518741703
F11R	0.12050194098335
CD244	0.345353661009847
COPA	0.103444127441285
PEX19	-0.123451776154946
PIGM	-0.06704851206234701
TAGLN2	0.15228558803373599
MNDA	0.034308719472619
ARHGAP18	-0.943882156405289
ETV3	-0.8015409340080211
HDGF	0.26764436596104396
RRNAD1	0.361959004879676
NAXE	0.073216814938838
PMF1	-0.514990782321399
PMF1-BGLAP	-0.18423782911750303
LMNA	-0.051065649451464995
UBQLN4	-0.18224443930985101
RNF146	0.8022679337342241
KHDC4	0.19324175514382
RIT1	0.96094746418943
CENPW	0.20816793057688698
GON4L	-0.14081345374657098
YY1AP1	0.5613830475391139
RUSC1	0.422937893864424
NCOA7	-0.073103182666804
MTX1	-0.526762099110635
SLC50A1	0.357107473214285
HSF2	0.390156739547555
PYGO2	0.39106777200118
PBXIP1	-0.17301080939806
PMVK	-0.146190005837279
ADAR	0.128852447939469
IL6R	0.273772960030102
NUS1	0.53600936378132
GOPC	0.16746797316187803
C1orf43	-0.178603390298005
ECHS1	0.262009105708509
RPS27	-0.136230385405428
ZUP1	-0.6520399272191589
TSPYL1	0.117289183815541
CRTC2	0.10704016930530699
BNIP3	0.03594463340864
MKI67	0.240507576034044
TUBE1	-0.110627150789694
SNAPIN	0.374211057160006
CHTOP	0.30247266116958005
S100A6	-0.054945334602062
S100A8	-0.024995217658817997
S100A12	0.209737550612238
S100A9	-0.11396342573353099
BCCIP	0.168594175250374
MRPL9	-0.155037845102479
EEF1AKMT2	-0.025017646952001
OAT	0.090923001440953
BUB3	0.05523039364901401
PI4KB	0.186253898782464
PSMD4	0.09124814794497099
AMD1	0.49209896727041796
PIP5K1A	-0.020597289796616004
SCNM1	-0.047980381124947
TNFAIP8L2	0.022590024482286
CDK19	0.006240131787684
SLC22A16	0.29397733280426397
AFG1L	-0.09448317727131
CTSS	0.15724782939065
SEC63	0.24165444593533103
NSMCE4A	0.16851603135941698
MCL1	-0.112741318042289
PDSS2	-0.13686580338199
QRSL1	-0.408148636657769
RTN4IP1	-0.692254446310042
TARS2	-0.125978002974805
RPRD2	-0.072894296405354
SEC23IP	-0.085771475441646
TIAL1	-0.05452343719761701
RGS10	-0.362018579911579
APH1A	0.082229975158147
PLEKHO1	0.44801447066494704
VPS45	0.08983107156294699
EIF3A	0.213622623880935
CACUL1	-0.37943486013086
HIST2H2BE	-0.16613570033750302
HIST2H3C	-0.227083549516871
HIST2H2AA3	-0.24590178008932104
ASCC3	-0.09170557641013
HIST1H3H	0.248614469064029
FCGR1A	0.182732896236122
PNISR	0.361901637995819
FAM160B1	-0.3458631738458531
CHD1L	0.009182390766269002
UFL1	0.17216468312219999
CCDC186	-0.215565443449858
NHLRC2	0.29966422653219
PEX11B	-0.140056498632125
MAP3K7	0.08846825200568499
SCAF11	0.18333282864792702
MDN1	0.17485142559480402
ZDHHC6	0.41673809278270296
RRAGD	0.45658878711323003
GDAP2	0.532117970062426
TENT5C	0.3584206012159721
SHOC2	-0.401426095025454
TTF2	0.29532381001543
RNGTT	0.5619646756018559
CD58	0.11510330592053
FUNDC2	-0.28755888373636795
SLC22A15	0.251626265461104
SIKE1	0.25550085186578697
MPP1	0.073617933906306
NRAS	0.8260977005689659
RARS2	-0.018226694795352
BCAS2	-0.008964497473320999
DKC1	0.195965736991704
SLC35A1	-0.15266184289121398
HIPK1	0.12294556278785301
DCLRE1B	-0.33748653930706896
ZNF292	0.086452971266646
SMNDC1	0.070589162711391
SYNCRIP	0.12640799701544903
SLC16A1	-1.8495824644872298
CYB5R4	-1.03129428234664
DDX20	-0.44328039132761404
GSTO1	0.30230490252798803
ATP5PB	0.29305333779382103
SFR1	0.136025960593509
SLK	0.0008290783153910001
ATP6AP1	-0.048195628394329
LRIF1	0.12679379761801302
RBM15	0.158654854041974
STRIP1	0.210961808179875
PDCD11	0.12851714341284598
TTK	0.07473074826090599
AHCYL1	0.317428089839322
TAF5	0.54720698037107
EMD	-0.181980317353942
PCGF6	0.10715256905924499
FLNA	0.102623415669505
GNAI3	0.03796516966837
ZNF512B	0.526829999295302
SFXN2	-0.46591863964376
SUFU	-0.11587557167777301
ACTR1A	-0.018247085872396998
SARS	-0.221402391602761
CUEDC2	0.344390502909105
IRAK1	0.599177550190958
GBF1	0.256062697817583
STXBP3	0.062049538571715995
PRPF38B	0.479699583991861
ARHGAP4	0.162685375311921
ARMH3	-0.25814698614743603
FAM102B	0.6677148445322509
PRMT6	-0.185228312561948
DPH5	-0.44715258053305296
NPM3	0.149223299139838
DBT	-0.13454374039126898
TRMT13	-0.138139350289655
DPYD	-0.205210813826656
PTBP2	0.11584541451127302
ABCD3	0.08153713063050701
LZTS2	-0.30534371739393
GCLM	-0.291034013144775
SLF2	0.15121869244451502
DR1	0.01278494629152
NSDHL	-0.142038687564833
CETN2	-1.6145016540577901
TMED5	0.244124839888913
MTF2	-0.250984745162496
CGAS	-0.5973816359448461
RPL5	-0.19089281855013002
YTHDF1	0.560950327895818
SEC31B	0.418544304969273
SLC17A9	0.303777028801953
SCD	0.12655730690378
GLMN	0.184505198076647
VMA21	0.041526746376896004
BLOC1S2	0.4725043552474871
MTM1	0.15611604099614498
CHUK	0.756515018989647
OGFRL1	0.020336732792484
LRRC8C	0.282451068600513
SMAP1	-0.00019688448177800002
AFF2	0.480331481834479
FMR1	-0.538763398782541
CUTC	0.5388110996862849
FAM135A	0.16358946803344798
ENTPD7	0.212232849757113
SLC25A28	-0.10207931276453301
GTF2B	-0.12307933811457099
GOT1	-0.150597190019266
CREG1	0.196990050477848
PKN2	-0.135409901059653
LMO4	-0.12279700000853801
ZNHIT6	0.113571017161732
LMBRD1	0.175303565535163
BCL10	-0.14232316404241502
CTBS	0.18788720534481199
RPF1	-0.027179088972441
PRKACB	0.145193673154219
BAG2	-0.129861472424295
SLC9A6	0.21068202768657698
ZNF451	0.43416641467259703
KIAA1586	0.21274109409433103
MMS19	-0.179171764847129
AC118549.1	0.003011168261339
PIGK	0.30953228022112395
MTG2	-0.49746826641396097
ACADM	0.39193042267445505
MBNL3	-0.6671036553571279
ZDHHC16	0.314005006586404
TYW3	0.193454856359388
PSMA7	0.268968154166579
FPGT	-0.947447389878554
EXOSC1	-0.011519657408806998
ELOVL5	0.020227126047063
ZRANB2	0.05705076613822901
SRSF11	0.081774321050586
LRRC40	-0.211753557652996
ZNF280C	0.30537776410441103
RRP12	-0.25306488855197695
SERBP1	0.248424407032901
FRAT2	0.136046671526758
PGM1	-0.33543045303543606
ITGB3BP	0.271692771597621
GNAS	0.029881490766382003
OCRL	0.465652192798683
STX16	0.42087934472732297
TM9SF3	0.123694667629594
ENTPD1	-0.100367318303666
ALDH18A1	0.07244268781125501
OMA1	0.024072209635617
DHCR24	0.101584300826594
TTC4	-0.201356846317897
MCTS1	0.006458974667238
ACOT11	0.462272139801957
SSBP3	-0.503198746037391
NOC3L	-0.078480109721944
NKAP	0.195483204557263
ARRDC1	0.421468179752794
NDC1	0.127828269631669
RNF113A	-0.221456247400585
MAGOH	0.40667523933854105
NSMF	0.6899051120033659
CDC5L	0.149621420576701
CEP55	0.055025922526174
SCP2	0.114122620241225
NDOR1	-0.014916604878603001
COA7	0.70028945646292
UBE2A	0.220771174708633
DPP7	0.324576298435492
CC2D1B	0.03210791407739
MAN1B1	0.342360949371052
KTI12	-0.8080949580275129
PAXX	-0.311042355456089
PTPN1	-0.251554296626438
TXNDC12	0.172099889521612
TNKS2	0.094992070538467
LONRF3	0.9259942382232271
RABL6	0.5500286726307559
IL13RA1	-0.8877783908720791
AGPAT2	0.021840981576626
B4GALT5	0.056245560328168
PMPCA	-0.37851555496209793
KIF20B	0.111586811443799
CARD9	-0.06726905856408999
EPS15	0.31038102071130497
ZNFX1	0.22550188037218102
UBAC1	0.7650970044338891
DDX27	0.335752103004345
STAU1	0.27804500812356103
CMPK1	-0.12405931371115199
STIL	-0.022601094904026998
ARFGEF2	0.18867839103764703
ANKRD22	-0.768596152872057
EFCAB14	0.36128263517126
ATPAF1	0.07493335926275099
PREX1	0.18275605273202103
PTEN	0.147878599832492
RAD54L	0.594940615821195
SURF4	-0.31598411185039194
POMGNT1	-0.17049303810575198
MINPP1	0.11554629084695499
NCOA3	-0.150609686268344
MRPL14	0.504719210484729
RALGDS	1.29621878753528
VEGFA	0.57533898046535
TOE1	0.188118822456186
GTF3C5	0.214503267379761
TP53RK	0.35878979139142403
GHITM	0.20623109694884098
GTF3C4	0.08933971709610902
HECTD3	-0.321302700684987
RAPGEF1	0.42681911171255105
KIF2C	-0.08842134010239801
POMT1	0.36580845889866703
ANXA11	-0.001620402989853
ATG4A	0.092150905596298
POLH	-0.081382889800231
ERI3	0.004245077127948
FAM78A	0.07718115341319999
IPO13	0.20208656190260701
ABL1	-0.213078757923781
EXOSC2	-0.194303017251635
POLR3A	-0.18197615636017397
POLR1C	0.21263658373519198
KDM4A	0.036127338732129
GPR107	-0.0018385299855329998
PCIF1	0.526837351773926
PRPS1	0.015161560868771998
C9orf78	0.20210249597303398
ELOVL1	-0.14480495462413098
CTSA	0.057112517016418
ZNF691	1.1269923074241
ZSWIM1	-0.451786026878324
ZNF503	0.35661550907946504
ABCC10	0.609349647843026
DOLPP1	-0.135657822246097
SH3GLB2	0.591732911643232
PPCS	-0.159557805509483
NUP188	0.088020631291939
DOLK	0.051082978512414
DNTTIP1	0.27081004304944395
TBC1D13	0.21945542156509998
SET	0.22455105824085803
WDR34	-0.22557784903196598
SMAP2	-0.129146132940831
BEX1	0.30132955537524103
ZMPSTE24	0.08414360673935901
PLAU	0.30274353612412197
RLF	0.102511621250629
CAP1	0.17148296079426698
STK4	0.182625807426137
MFSD2A	-0.208490795722419
TOMM34	-0.290390791577485
PPIE	-0.03851009495741001
CHCHD1	0.35262225592482394
CNPY3	-0.033395845574552996
PABPC4	0.044147295484337004
ADA	0.699899771079117
TBCC	0.134606260905642
TRUB2	-0.230819989703436
ANXA7	0.021578520152768003
DNM1	0.5099356059263389
CENPI	-0.252764831494996
TRMT2B	-0.657223179452144
MRPS16	-0.004052157445976
DNAJC9	0.39951195092203207
CCND3	-0.125835512681154
RRAGC	-0.11934976879138
UTP11	0.180291260594098
FHL3	-0.411407707502658
SF3A3	0.1271706463736
MTF1	0.12444379429931501
YRDC	0.003921207965299001
MCU	0.008063604868273
GNL2	0.44969709230061
MEAF6	0.319791511929343
ZC3H12A	-0.122964089285382
CSF3R	0.14469055572513298
MRPS15	0.115337404799738
STK40	0.687519124713442
MAP7D1	-0.055797439945181
APOOL	0.215195145040018
ADPRHL2	-0.1276218780251
AGO3	0.564400740870649
SGPL1	0.043688644551166
ENG	0.150649597592377
AGO1	-0.17911576495226
AGO4	-0.042628521065830996
SH3BGRL	-0.10361940535810199
PPA1	0.053192416555408
CHD6	-0.030564974885823
PSMB2	-0.09167260802105401
SAR1A	-0.044190852621773
FPGS	0.291409251408302
CDK9	-0.24420590151971203
BRWD3	0.6673402034102751
TOR2A	-0.193778113003303
ITM2A	-0.089062667318015
CYSLTR1	0.051388702017271
PGK1	0.197834370123773
TMEM35B	0.382208714922179
ATRX	0.20754616758277397
PBDC1	-0.673913392869729
GLO1	-0.08078370196051401
CCDC167	0.219532665925121
RPRD1B	0.126482771718493
CMTR1	0.23419589540105998
ZBTB43	-0.460654019495216
S100PBP	0.106084657671666
YARS	0.21296071463025
RNF8	0.45143167057934397
RBBP4	0.060693666091283
PIM1	-0.14186109690039403
RABEPK	0.465164565111886
HDAC1	0.20085536366367002
HDAC8	0.283152538204346
DDX50	-0.19511715272762897
EIF3I	0.0032989097588890007
NEK6	-0.069604822109882
TXLNA	-0.104808194279011
DENND1A	0.47364639040214895
KPNA6	0.00478966596804
RABGAP1	0.116677023461827
ZBTB6	0.859162136041229
RBL1	0.087061670381006
PIN4	-0.108801155459666
GCNA	1.7844353436891398
PPIL1	-0.291797410466523
PEF1	0.035766405929356
SRSF3	0.053845575602077006
OGT	0.17452623094633
KCTD20	0.066477772132353
DSN1	0.136129643420949
REEP3	0.468126271486335
NDUFA8	0.19920776091608
ADO	0.112079715253805
SRSF4	-0.052019410664147996
YTHDF2	0.09970971690764699
GSN	-0.23093191173993
TRNAU1AP	0.658940768529913
RCC1	0.148230323132405
PHACTR4	0.6208026579912671
RAB14	0.121854691933119
MED18	-0.15828387839110902
EYA3	0.07004856368992
UBE2D1	0.061711676548377
THEMIS2	-0.096875842028467
MEGF9	0.43163893627486294
STX12	-0.081280542280849
PHF20	0.125190587449706
C6orf106	0.09681188731640498
ATP6V1G1	0.374483446842675
TMEM222	1.0590011198612501
MED12	0.23510488196126897
NFS1	0.426594540002295
GPN2	0.174597986329588
ZDHHC18	-0.18499910720477303
POLE3	0.142204668477557
PRPF4	0.150570509369857
IL2RG	-0.012499436570354
SLC31A1	-0.24155822591755302
INIP	0.01306425436707
SUSD1	-0.040513113590084
MTFR1L	0.13486681567713402
LDLRAP1	0.18905751218372
MACO1	-0.13116212499761098
TMEM50A	0.299007785836848
CLIC4	0.10494837215046002
UQCC1	-0.425467385687621
NIPAL3	-0.073469655860349
KIF4A	0.047627340189217
EIF6	0.163210864267516
CSGALNACT2	0.232572457253727
BAK1	0.312482371558195
CNR2	0.12007909299816498
FUCA1	0.20186736388359197
HMGCL	-0.695923602358719
EDEM2	0.5305449027386671
GALE	0.12189343932338699
LYPLA2	-0.026082379170335
TXN	0.15521391381096303
BMS1	0.22205211787158605
TMEM245	0.10242499060058902
HNRNPR	0.19945002248116198
ELP1	-0.06106234766618499
TMEM38B	0.248131908989147
HSPG2	-0.131210304066845
CCNY	1.9339135223739299
SLC44A1	0.34703331791110203
SLC38A10	0.22154492848776
NIPSNAP3A	0.135801031607272
LAS1L	0.474653599938604
MRPL50	0.112280010293799
SPIN4	0.090858757332693
TEX10	-0.099714263877258
NBDY	-0.465586656944694
EIF2S2	0.101709574459474
APEX2	0.061786237082388
DDOST	0.119777303386773
CDA	-0.323868007052532
TRMO	0.628456636604954
NCBP1	0.088345942983208
TSR2	0.856306807647884
MAP3K20	0.331683914184671
TMEM94	0.051422208888516
UBR4	0.120052326211384
DCAF17	-0.339724446047075
ZNF367	0.19412147865749999
UPF3A	0.574967137149052
MFSD14B	-0.20310029195620302
TFDP1	0.304541972628801
KDM5C	0.24292700024557
CUL4A	0.35524875632171204
NINJ1	0.191615773441364
PADI2	-0.25279122174867197
RBM7	0.17572942903074998
SDHB	0.07027274878296401
SDHD	0.13680669499853
MAPRE1	0.020803569748787
FBXO42	0.193804167618705
IARS	0.173251344524035
ZBTB40	-0.16312577538820902
ASXL1	0.358511177247471
MAGED1	-0.131369156272626
AUH	0.154564293585292
ZBTB17	-0.073236704456489
POFUT1	0.23128034179339602
SPEN	0.29792675613786895
ING1	-0.478994333642483
PLEKHM2	-0.066032383578411
SECISBP2	1.03750840886466
DNAJC16	0.050028061573307005
HCK	0.065622570832925
IRS2	0.043357955795406
SPIN1	0.396517015454996
TNFSF13B	0.081984266333788
ACBD5	0.701825848289656
ABHD13	-0.07669238781844501
MASTL	-0.109851906417711
TUT7	0.07695443674758
EFHD2	0.238217370411309
KDELC1	-0.028550516371043
TEX30	0.491941679521517
TPP2	0.069750762279559
ABI1	-0.08291927086646
PDSS1	0.739149058918986
CCDC22	-0.08677315363230201
ZNF549	0.771559794341663
APBB1IP	-0.116891077171872
TNFRSF1B	0.015214478733462
CCDC93	0.081092885201502
PLP2	-0.159026921406603
TM9SF2	-0.10035169104444198
UBQLN1	0.17487136030270498
GPR183	-0.176224059919756
GRIPAP1	0.2967911193122931
PIM2	-0.16989856981583099
TLE4	-0.068897185684095
ABHD12	-0.275098642182262
STK24	-0.198498770178865
PIP4K2A	0.736987278903891
PSAT1	0.14068099388182
CEP78	0.34060056706207104
PUS1	-0.157958766471439
ENTPD6	0.598808975130917
WAS	0.045249179166485
GCNT1	0.23365766970187998
RFK	0.15615783492524699
SP2	-0.275429000721703
UGGT2	0.29204981098396504
RBM3	0.02234184427028
UBIAD1	-0.715290618979746
CARNMT1	-0.34561619398945004
C9orf40	0.21578802900172897
ABCC4	0.039077688657376
YIF1A	-0.04281360161554701
CST3	-0.094361140086265
EXOSC10	-0.047842331392705
SRM	0.19685374965871102
DNAJC1	-0.366120973173614
DFFA	0.133473126751885
ABHD17B	0.15929488154317803
KDM2B	-0.063073998052031
LMAN2L	-0.17335285198544198
SLC25A39	-0.08567596786454901
SYVN1	0.206051105315415
XRN2	-0.08623112554550501
LZIC	0.44307630603762893
UIMC1	-0.095258291257863
ATG2A	-0.315548772904037
ZKSCAN4	-0.073743704666884
CLSTN1	-0.072175671915863
CRNKL1	0.009961238045732
VPS28	0.315640849784789
SF1	0.202338556745015
HIST1H2BL	0.25443308282376503
SLC2A5	-0.8108820875625748
HIST1H2AH	0.329606009356668
STAM	-0.247446784649487
AUP1	0.04284233201913
DNAJC11	0.23716122316485502
UCHL3	0.32507857773306004
ATXN2	0.47672077041571503
TBC1D4	0.35260375010384204
KLHL21	0.34118992106334
ZBTB48	0.386643742655541
KLF5	0.46492053238510794
ALDH1B1	-0.39321833820427904
NOL9	-0.35308527173323995
MGME1	-0.32152446239215504
DCAF10	-0.31280270216242195
HIST1H4H	0.046680892852855996
HIST1H2BI	-0.621442499304316
HIST1H4B	0.22208993471281802
DIS3	0.061625466748823
SNX5	0.225573192256142
HIST1H2AC	-0.0158278497062
NAA40	0.035461670770164
TCOF1	-0.120738068997196
HIST1H4C	0.22857240095067602
MZT1	-0.30531834644273603
RTN3	0.12302090594793301
ZFAT	-0.22687640178812302
ACOT7	0.088038186105312
SLC3A2	0.19047301367244002
GLIPR2	0.169702466806625
ACTR2	-0.030365978670636
CEP68	-0.154535696463141
AHNAK	0.282909941231866
CKAP4	0.149138685296252
CKAP2	0.020345935983692002
VPS36	-0.043095101649675005
KCNAB2	0.345467657495877
GBA2	0.46164372643353097
C6orf62	0.480494400048839
NPHP4	0.6105435532578779
TAF2	0.4418399148335321
TDP2	-0.42906132261903396
CEP104	-0.12833615768027098
LRRC47	0.188377139320178
TPRG1L	0.174479961037776
APRT	0.653194041113906
HSPA14	-0.274346741458893
ARHGEF39	0.096952945302459
BCOR	0.125851752852246
NUP160	0.182888632600119
RPGR	0.295037273424368
SLC35B4	-0.07216056697512299
LIG3	0.074441721966229
SKI	0.906235239073418
ITM2B	-0.18800807466235298
CYBB	-0.021907981047692
GNB1	0.145389087849283
PIGO	-0.46096193750700504
NADK	0.143938464817018
CDK11A	0.30226525845846697
FANCG	0.17134117748119002
SUCLA2	0.18324614592345603
ESD	-0.014441031646389
ZFC3H1	-0.608676692036614
ATAD3A	0.16453939980325302
RAD50	0.018435087236056
TRIQK	0.272953284737317
CRLS1	0.5054927713435371
MCM8	0.24603513373591895
DVL1	0.7117169974837599
ATL2	0.09087252099291099
CXorf21	-0.447866682163832
GPCPD1	0.224984080450913
PUSL1	0.162124199250025
POLA1	0.47473619274081796
GPALPP1	0.764781100886399
NUFIP1	0.259163339559436
MCUR1	-0.38855940632874
